epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
0,9.869307,0.000000,1.000000,0.000000,0.000000,1.000000,0.800000,0,0.000361,0.000810,0.045883,9.744219,1.461633,0.625000,0.000000,0.000000
1,9.841619,0.000000,1.000000,0.000000,0.000000,1.000000,0.800000,0,0.000309,0.000810,0.045883,9.716529,1.457479,0.625000,0.000000,0.000000
2,10.122958,0.000000,1.000000,0.000000,0.000000,1.000000,0.800000,0,0.000353,0.000803,0.045883,9.997865,1.499680,0.625000,0.000000,0.000000
3,9.984113,0.000000,1.000000,0.000000,0.000000,1.000000,0.800000,0,0.000330,0.000769,0.045883,9.859024,1.478854,0.625000,0.000000,0.000000
4,9.904686,0.000000,1.000000,0.000000,0.000000,1.000000,0.800000,0,0.000284,0.000812,0.045883,9.779597,1.466940,0.625000,0.000000,0.000000
5,10.174627,0.000000,1.000000,0.000000,0.000000,1.000000,0.800000,0,0.000358,0.000801,0.045883,10.049535,1.507430,0.625000,0.000000,0.000000
6,10.032946,0.000000,1.000000,0.000000,0.000000,1.000000,0.800000,0,0.000386,0.000814,0.045883,9.907859,1.486179,0.625000,0.000000,0.000000
7,10.076744,0.000000,1.000000,0.000000,0.000000,1.000000,0.800000,0,0.000329,0.000692,0.045883,9.951656,1.492748,0.625000,0.000000,0.000000
8,9.980697,0.000000,1.000000,0.000000,0.000000,1.000000,0.800000,0,0.000376,0.000862,0.045883,9.855608,1.478341,0.625000,0.000000,0.000000
9,9.961410,0.000000,1.000000,0.000000,0.000000,1.000000,0.800000,0,0.000340,0.000788,0.045883,9.836325,1.475449,0.625000,0.000000,0.000000
10,9.869200,0.000000,1.000000,0.000000,0.000000,1.000000,0.800000,0,0.000394,0.000712,0.045883,9.744114,1.461617,0.625000,0.000000,0.000000
11,9.831745,0.000000,1.000000,0.000000,0.000000,1.000000,0.800000,0,0.000391,0.000738,0.045883,9.706656,1.455998,0.625000,0.000000,0.000000
12,10.120240,0.000000,1.000000,0.000000,0.000000,1.000000,0.800000,0,0.000395,0.000774,0.045883,9.995148,1.499272,0.625000,0.000000,0.000000
13,9.993821,0.000000,1.000000,0.000000,0.000000,1.000000,0.800000,0,0.000361,0.000818,0.045883,9.868728,1.480309,0.625000,0.000000,0.000000
14,9.917425,0.000000,1.000000,0.000000,0.000000,1.000000,0.800000,0,0.000310,0.000717,0.045883,9.792336,1.468850,0.625000,0.000000,0.000000
15,10.175313,0.000000,1.000000,0.000000,0.000000,1.000000,0.800000,0,0.000304,0.000845,0.045883,10.050217,1.507533,0.625000,0.000000,0.000000
16,10.049306,0.000000,1.000000,0.000000,0.000000,1.000000,0.800000,0,0.000328,0.000819,0.045883,9.924217,1.488632,0.625000,0.000000,0.000000
