epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
0,9.878982,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000434,0.000964,0.042866,9.753866,1.463080,0.781250,0.000000,0.000000
1,9.869414,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000381,0.000956,0.042866,9.744318,1.461648,0.781250,0.000000,0.000000
2,10.123768,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000426,0.001053,0.042866,9.998662,1.499799,0.781250,0.000000,0.000000
3,9.986055,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000453,0.001234,0.042866,9.860967,1.479145,0.781250,0.000000,0.000000
4,9.907607,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000389,0.001023,0.042866,9.782510,1.467376,0.781250,0.000000,0.000000
5,10.188131,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000393,0.000982,0.042866,10.063005,1.509451,0.781250,0.000000,0.000000
6,10.037793,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000497,0.001153,0.042866,9.912692,1.486904,0.781250,0.000000,0.000000
7,10.082652,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000463,0.001011,0.042866,9.957565,1.493635,0.781250,0.000000,0.000000
8,9.979324,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000432,0.000995,0.042866,9.854239,1.478136,0.781250,0.000000,0.000000
9,9.959299,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000349,0.000911,0.042866,9.834215,1.475132,0.781250,0.000000,0.000000
10,9.871827,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000426,0.000934,0.042866,9.746744,1.462012,0.781250,0.000000,0.000000
11,9.828956,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000473,0.001219,0.042866,9.703868,1.455580,0.781250,0.000000,0.000000
12,10.129293,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000584,0.000987,0.042866,10.004195,1.500629,0.781250,0.000000,0.000000
13,9.986964,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000424,0.001164,0.042866,9.861867,1.479280,0.781250,0.000000,0.000000
14,9.906136,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000591,0.001047,0.042866,9.781051,1.467158,0.781250,0.000000,0.000000
15,10.187807,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000456,0.000928,0.042866,10.062715,1.509407,0.781250,0.000000,0.000000
16,10.054070,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000428,0.000979,0.042866,9.928982,1.489347,0.781250,0.000000,0.000000
17,10.090197,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000470,0.000970,0.042866,9.965111,1.494767,0.781250,0.000000,0.000000
18,9.989899,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000460,0.000951,0.042866,9.864815,1.479722,0.781250,0.000000,0.000000
19,9.964282,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000419,0.000957,0.042866,9.839200,1.475880,0.781250,0.000000,0.000000
20,9.870836,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000414,0.000987,0.042866,9.745755,1.461863,0.781250,0.000000,0.000000
21,9.839636,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000432,0.000930,0.042866,9.714551,1.457183,0.781250,0.000000,0.000000
22,10.128146,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000575,0.001000,0.042866,10.003061,1.500459,0.781250,0.000000,0.000000
23,9.988468,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000378,0.000871,0.042866,9.863382,1.479507,0.781250,0.000000,0.000000
24,9.904290,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000469,0.000939,0.042866,9.779208,1.466881,0.781250,0.000000,0.000000
25,10.191969,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000392,0.000934,0.042866,10.066866,1.510030,0.781250,0.000000,0.000000
26,10.043845,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000568,0.001038,0.042866,9.918740,1.487811,0.781250,0.000000,0.000000
27,10.084632,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000529,0.000982,0.042866,9.959539,1.493931,0.781250,0.000000,0.000000
28,9.982636,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000502,0.000970,0.042866,9.857531,1.478630,0.781250,0.000000,0.000000
29,9.973806,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000501,0.001144,0.042866,9.848700,1.477305,0.781250,0.000000,0.000000
30,9.873290,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000404,0.001079,0.042866,9.748167,1.462225,0.781250,0.000000,0.000000
31,9.836396,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000445,0.001112,0.042866,9.711312,1.456697,0.781250,0.000000,0.000000
32,10.134025,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000471,0.001056,0.042866,10.008915,1.501337,0.781250,0.000000,0.000000
33,9.994362,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000433,0.001373,0.042866,9.869273,1.480391,0.781250,0.000000,0.000000
34,9.911403,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000473,0.001264,0.042866,9.786314,1.467947,0.781250,0.000000,0.000000
35,10.180958,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000532,0.000970,0.042866,10.055850,1.508378,0.781250,0.000000,0.000000
36,10.046194,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000520,0.001038,0.042866,9.921077,1.488162,0.781250,0.000000,0.000000
37,10.086438,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000443,0.001093,0.042866,9.961320,1.494198,0.781250,0.000000,0.000000
38,9.989981,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000428,0.001111,0.042866,9.864847,1.479727,0.781250,0.000000,0.000000
39,9.964911,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000450,0.001360,0.042866,9.839826,1.475974,0.781250,0.000000,0.000000
40,9.871446,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000582,0.001140,0.042866,9.746341,1.461951,0.781250,0.000000,0.000000
41,9.832415,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.008481,0.001201,0.042866,9.707307,1.456096,0.781250,0.000000,0.000000
42,10.122116,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000592,0.001474,0.042866,9.997007,1.499551,0.781250,0.000000,0.000000
43,9.992605,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000561,0.001410,0.042866,9.867495,1.480124,0.781250,0.000000,0.000000
44,9.913773,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000504,0.001371,0.042866,9.788676,1.468301,0.781250,0.000000,0.000000
45,10.186368,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000712,0.001227,0.042866,10.061281,1.509192,0.781250,0.000000,0.000000
46,10.045213,0.000000,1.000000,0.000000,0.000000,1.000000,0.790000,0,0.000643,0.001215,0.042866,9.920125,1.488019,0.781250,0.000000,0.000000
