epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
0,9.901446,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000617,0.001875,0.036029,9.776286,1.466443,1.250000,0.000000,0.000000
1,9.871548,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000604,0.001925,0.036029,9.746400,1.461960,1.250000,0.000000,0.000000
2,10.156915,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000541,0.002047,0.036029,10.031773,1.504766,1.250000,0.000000,0.000000
3,10.026534,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000542,0.001780,0.036029,9.901372,1.485206,1.250000,0.000000,0.000000
4,9.940586,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000555,0.001982,0.036029,9.815430,1.472315,1.250000,0.000000,0.000000
5,10.222206,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000700,0.001817,0.036029,10.097013,1.514552,1.250000,0.000000,0.000000
6,10.079985,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000574,0.001968,0.036029,9.954789,1.493218,1.250000,0.000000,0.000000
7,10.120611,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000585,0.002623,0.036029,9.995430,1.499314,1.250000,0.000000,0.000000
8,10.000456,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000645,0.001906,0.036029,9.875289,1.481293,1.250000,0.000000,0.000000
9,9.992617,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000608,0.002456,0.036029,9.867427,1.480114,1.250000,0.000000,0.000000
10,9.892078,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000572,0.002069,0.036029,9.766916,1.465037,1.250000,0.000000,0.000000
11,9.863047,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000662,0.002003,0.036029,9.737894,1.460684,1.250000,0.000000,0.000000
12,10.163561,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000579,0.002020,0.036029,10.038370,1.505756,1.250000,0.000000,0.000000
13,10.042954,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000681,0.002152,0.036029,9.917728,1.487659,1.250000,0.000000,0.000000
14,9.954523,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000519,0.002417,0.036029,9.829367,1.474405,1.250000,0.000000,0.000000
15,10.235031,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000645,0.002597,0.036029,10.109828,1.516474,1.250000,0.000000,0.000000
16,10.022973,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000611,0.002003,0.036029,9.897807,1.484671,1.250000,0.000000,0.000000
17,10.053679,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000638,0.001798,0.036029,9.928516,1.489277,1.250000,0.000000,0.000000
18,9.950918,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000603,0.002197,0.036029,9.825744,1.473862,1.250000,0.000000,0.000000
19,9.947067,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000711,0.002144,0.036029,9.821886,1.473283,1.250000,0.000000,0.000000
20,9.839705,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000618,0.002117,0.036029,9.714547,1.457182,1.250000,0.000000,0.000000
21,9.788370,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000651,0.002339,0.036029,9.663214,1.449482,1.250000,0.000000,0.000000
22,10.083206,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000602,0.002428,0.036029,9.958032,1.493705,1.250000,0.000000,0.000000
23,9.945274,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000611,0.001878,0.036029,9.820101,1.473015,1.250000,0.000000,0.000000
24,9.860820,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000702,0.002211,0.036029,9.735667,1.460350,1.250000,0.000000,0.000000
25,10.128953,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000649,0.001835,0.036029,10.003812,1.500572,1.250000,0.000000,0.000000
26,10.054713,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000648,0.002063,0.036029,9.929558,1.489434,1.250000,0.000000,0.000000
27,10.091609,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000584,0.001833,0.036029,9.966477,1.494972,1.250000,0.000000,0.000000
28,9.957158,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000670,0.001822,0.036029,9.831999,1.474800,1.250000,0.000000,0.000000
29,9.996707,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000746,0.002059,0.036029,9.871553,1.480733,1.250000,0.000000,0.000000
30,9.898358,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000590,0.002426,0.036029,9.773174,1.465976,1.250000,0.000000,0.000000
31,9.854674,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000764,0.001897,0.036029,9.729502,1.459425,1.250000,0.000000,0.000000
32,10.154188,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000569,0.001973,0.036029,10.029028,1.504354,1.250000,0.000000,0.000000
33,10.013889,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000592,0.002461,0.036029,9.888764,1.483315,1.250000,0.000000,0.000000
34,9.939139,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000618,0.002221,0.036029,9.813976,1.472096,1.250000,0.000000,0.000000
35,10.205990,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000597,0.001855,0.036029,10.080828,1.512124,1.250000,0.000000,0.000000
36,10.069236,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000521,0.002123,0.036029,9.944073,1.491611,1.250000,0.000000,0.000000
37,10.111611,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000589,0.001952,0.036029,9.986455,1.497968,1.250000,0.000000,0.000000
38,10.001350,0.000000,1.000000,0.000000,0.000000,1.000000,0.775000,0,0.000591,0.001727,0.036029,9.876189,1.481428,1.250000,0.000000,0.000000
