epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
0,9.887354,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000764,0.002078,0.032857,9.762203,1.464330,1.562500,0.000000,0.000000
1,9.846954,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000702,0.002503,0.032857,9.721783,1.458267,1.562500,0.000000,0.000000
2,10.147429,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000711,0.002713,0.032857,10.022302,1.503345,1.562500,0.000000,0.000000
3,10.014826,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000686,0.002636,0.032857,9.889651,1.483448,1.562500,0.000000,0.000000
4,9.938230,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000687,0.002240,0.032857,9.813051,1.471958,1.562500,0.000000,0.000000
5,10.211614,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000718,0.002380,0.032857,10.086439,1.512966,1.562500,0.000000,0.000000
6,10.056196,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000732,0.002172,0.032857,9.931066,1.489660,1.562500,0.000000,0.000000
7,10.108694,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000670,0.002394,0.032857,9.983516,1.497527,1.562500,0.000000,0.000000
8,10.007812,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000965,0.002522,0.032857,9.882639,1.482396,1.562500,0.000000,0.000000
9,9.986820,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000743,0.002833,0.032857,9.861671,1.479251,1.562500,0.000000,0.000000
10,9.884398,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000707,0.002766,0.032857,9.759244,1.463887,1.562500,0.000000,0.000000
11,9.848898,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000657,0.002763,0.032857,9.723738,1.458561,1.562500,0.000000,0.000000
12,10.155526,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000724,0.002674,0.032857,10.030369,1.504555,1.562500,0.000000,0.000000
13,10.024946,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000796,0.002823,0.032857,9.899768,1.484965,1.562500,0.000000,0.000000
14,9.931766,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000874,0.002497,0.032857,9.806626,1.470994,1.562500,0.000000,0.000000
15,10.208409,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000707,0.002471,0.032857,10.083269,1.512490,1.562500,0.000000,0.000000
16,10.067691,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000623,0.002353,0.032857,9.942552,1.491383,1.562500,0.000000,0.000000
17,10.110205,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000982,0.002627,0.032857,9.985059,1.497759,1.562500,0.000000,0.000000
18,10.008549,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000766,0.002379,0.032857,9.883396,1.482509,1.562500,0.000000,0.000000
19,9.970632,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000793,0.002450,0.032857,9.845472,1.476821,1.562500,0.000000,0.000000
20,9.905604,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000716,0.002302,0.032857,9.780448,1.467067,1.562500,0.000000,0.000000
21,9.869223,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000902,0.002543,0.032857,9.744058,1.461609,1.562500,0.000000,0.000000
22,10.159934,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000738,0.002632,0.032857,10.034758,1.505214,1.562500,0.000000,0.000000
23,10.026173,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000666,0.002406,0.032857,9.900981,1.485147,1.562500,0.000000,0.000000
24,9.945416,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000749,0.002281,0.032857,9.820245,1.473037,1.562500,0.000000,0.000000
25,10.226575,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000838,0.002384,0.032857,10.101416,1.515212,1.562500,0.000000,0.000000
26,10.072295,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000688,0.002666,0.032857,9.947144,1.492072,1.562500,0.000000,0.000000
27,10.099920,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000817,0.002144,0.032857,9.974796,1.496219,1.562500,0.000000,0.000000
28,9.996257,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000903,0.002086,0.032857,9.871104,1.480666,1.562500,0.000000,0.000000
29,9.981350,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000604,0.002285,0.032857,9.856203,1.478430,1.562500,0.000000,0.000000
30,9.891973,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000763,0.002319,0.032857,9.766844,1.465027,1.562500,0.000000,0.000000
31,9.857943,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000799,0.002471,0.032857,9.732800,1.459920,1.562500,0.000000,0.000000
32,10.145138,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000703,0.002704,0.032857,10.020001,1.503000,1.562500,0.000000,0.000000
33,10.010778,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000933,0.002261,0.032857,9.885633,1.482845,1.562500,0.000000,0.000000
34,9.932404,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000737,0.002558,0.032857,9.807275,1.471091,1.562500,0.000000,0.000000
35,10.195516,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000684,0.002135,0.032857,10.070381,1.510557,1.562500,0.000000,0.000000
36,10.010251,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000672,0.002731,0.032857,9.885108,1.482766,1.562500,0.000000,0.000000
37,10.037947,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000791,0.002396,0.032857,9.912796,1.486919,1.562500,0.000000,0.000000
38,9.953182,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000779,0.002960,0.032857,9.828019,1.474203,1.562500,0.000000,0.000000
39,9.943927,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000721,0.003106,0.032857,9.818771,1.472816,1.562500,0.000000,0.000000
40,9.844446,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000779,0.002263,0.032857,9.719289,1.457893,1.562500,0.000000,0.000000
41,9.787556,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000660,0.002242,0.032857,9.662409,1.449361,1.562500,0.000000,0.000000
42,10.088819,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000676,0.002318,0.032857,9.963682,1.494552,1.562500,0.000000,0.000000
43,10.002976,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000765,0.002692,0.032857,9.877844,1.481677,1.562500,0.000000,0.000000
44,9.936541,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000864,0.002304,0.032857,9.811396,1.471709,1.562500,0.000000,0.000000
45,10.208391,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000943,0.002847,0.032857,10.083230,1.512485,1.562500,0.000000,0.000000
46,10.063601,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000726,0.002368,0.032857,9.938446,1.490767,1.562500,0.000000,0.000000
47,10.113523,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000798,0.002601,0.032857,9.988358,1.498254,1.562500,0.000000,0.000000
48,10.006496,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000826,0.002368,0.032857,9.881344,1.482202,1.562500,0.000000,0.000000
49,9.987262,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000673,0.002641,0.032857,9.862092,1.479314,1.562500,0.000000,0.000000
50,9.827936,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000791,0.003090,0.032857,9.702787,1.455418,1.562500,0.000000,0.000000
51,9.785966,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000766,0.002588,0.032857,9.660823,1.449123,1.562500,0.000000,0.000000
52,10.083313,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000749,0.002601,0.032857,9.958132,1.493720,1.562500,0.000000,0.000000
53,9.955958,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000770,0.002628,0.032857,9.830810,1.474622,1.562500,0.000000,0.000000
54,9.933918,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000750,0.002838,0.032857,9.808769,1.471315,1.562500,0.000000,0.000000
55,10.216484,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000650,0.002428,0.032857,10.091350,1.513703,1.562500,0.000000,0.000000
56,10.071924,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000668,0.002446,0.032857,9.946751,1.492013,1.562500,0.000000,0.000000
57,10.112358,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000850,0.002657,0.032857,9.987210,1.498081,1.562500,0.000000,0.000000
58,10.012088,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000934,0.002185,0.032857,9.886919,1.483038,1.562500,0.000000,0.000000
59,9.996842,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000716,0.002469,0.032857,9.871703,1.480756,1.562500,0.000000,0.000000
60,9.898018,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000766,0.002291,0.032857,9.772869,1.465930,1.562500,0.000000,0.000000
61,9.863766,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000685,0.002114,0.032857,9.738635,1.460795,1.562500,0.000000,0.000000
62,10.146743,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000771,0.002288,0.032857,10.021616,1.503242,1.562500,0.000000,0.000000
63,10.018860,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000748,0.002338,0.032857,9.893727,1.484059,1.562500,0.000000,0.000000
64,9.938733,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000738,0.002659,0.032857,9.813615,1.472042,1.562500,0.000000,0.000000
65,10.212101,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000746,0.002640,0.032857,10.086962,1.513044,1.562500,0.000000,0.000000
66,10.071123,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000986,0.002203,0.032857,9.945983,1.491897,1.562500,0.000000,0.000000
67,10.115993,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000831,0.002637,0.032857,9.990859,1.498629,1.562500,0.000000,0.000000
68,9.998234,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000793,0.002669,0.032857,9.873114,1.480967,1.562500,0.000000,0.000000
69,9.993297,0.000000,1.000000,0.000000,0.000000,1.000000,0.770000,0,0.000671,0.002478,0.032857,9.868153,1.480223,1.562500,0.000000,0.000000
