variable_value,primary_metric,secondary_metric_1,secondary_metric_2
0,0.000000,1.000000,1.000000
0,0.000000,1.000000,1.000000
0,0.000000,1.000000,1.000000
0,0.000000,1.000000,1.000000
0,0.000000,1.000000,1.000000
0,0.000000,1.000000,1.000000
0,0.000000,1.000000,1.000000
0,0.000000,1.000000,1.000000
0,0.000000,1.000000,1.000000
0,0.000000,1.000000,1.000000
