epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
0,1.615592,0.002503,0.865335,0.226667,86.000000,1.000000,0.145333,41,0.000508,0.001693,0.039162,1.613291,0.241994,0.000000,0.061200,0.000000
1,4.204303,0.002923,0.883227,0.180000,110.499023,1.000000,0.243333,41,0.000507,0.001596,0.067285,4.201604,0.630241,0.000000,0.046782,0.000000
2,7.394283,0.004917,0.920375,0.026667,160.999023,1.000000,0.536889,35,0.000617,0.002070,0.036750,7.390417,1.108563,0.000000,0.008045,0.000000
3,4.006192,0.002763,0.880040,0.193333,108.498047,1.000000,0.214889,42,0.000472,0.001937,0.073226,4.003585,0.600538,0.000000,0.048840,0.000000
4,6.795674,0.004588,0.910155,0.053333,152.000000,1.000000,0.488000,36,0.000599,0.002195,0.041282,6.791951,1.018793,0.000000,0.015208,0.000000
5,0.783350,0.002124,0.862229,0.266667,84.999023,1.000000,0.062444,45,0.000348,0.002130,0.062892,0.781213,0.117182,0.000000,0.070920,0.000000
6,6.874746,0.004666,0.922745,0.046667,170.499023,1.000000,0.489778,39,0.000591,0.001675,0.040574,6.870670,1.030600,0.000000,0.013725,0.000000
7,4.804932,0.003113,0.876892,0.153333,109.500000,1.000000,0.290444,38,0.000581,0.001561,0.060386,4.802280,0.720342,0.000000,0.041131,0.000000
8,0.252800,0.001453,0.847273,0.293333,65.999023,1.000000,0.012444,45,0.000207,0.001525,0.147406,0.251339,0.037701,0.000000,0.065136,0.000000
9,5.417041,0.003426,0.888667,0.033333,132.464844,1.000000,0.512667,44,0.000632,0.001542,0.008022,5.413657,0.812049,0.000000,0.010856,0.000000
10,5.266950,0.002436,0.863569,0.126667,76.117188,1.000000,0.345333,38,0.000553,0.001611,0.054039,5.264868,0.789730,0.000000,0.034810,0.000000
11,0.259948,0.001458,0.848139,0.293333,66.000000,1.000000,0.013111,45,0.000139,0.001937,0.147406,0.258482,0.038772,0.000000,0.065312,0.000000
12,6.377358,0.002666,0.893887,0.073333,89.811523,1.000000,0.445333,41,0.000586,0.001541,0.042976,6.374900,0.956235,0.000000,0.022071,0.000000
13,7.484198,0.003216,0.940198,0.013333,74.463867,1.000000,0.557333,28,0.000468,0.001603,0.035537,7.482161,1.122324,0.000000,0.004099,0.000000
14,3.126416,0.001941,0.892079,0.233333,67.499023,1.000000,0.140000,38,0.000403,0.001568,0.089963,3.124763,0.468714,0.000000,0.058050,0.000000
15,4.196041,0.002165,0.914797,0.186667,72.523438,1.000000,0.228222,36,0.000447,0.001549,0.070290,4.194290,0.629144,0.000000,0.049588,0.000000
16,7.299639,0.003350,0.987474,0.026667,83.764648,1.000000,0.532667,29,0.000558,0.001561,0.037613,7.297447,1.094617,0.000000,0.008459,0.000000
17,1.164485,0.001907,0.871716,0.246667,80.178711,1.000000,0.099333,41,0.000425,0.001587,0.047866,1.162732,0.174410,0.000000,0.062520,0.000000
18,5.987896,0.002904,0.954244,0.086667,77.408203,1.000000,0.411111,30,0.000658,0.001573,0.046350,5.985931,0.897890,0.000000,0.026066,0.000000
19,7.295428,0.003761,1.040919,0.026667,84.324219,1.000000,0.535333,22,0.000631,0.001584,0.037691,7.293555,1.094033,0.000000,0.009633,0.000000
20,5.432787,0.003080,0.995614,0.120000,92.291992,1.000000,0.361333,28,0.000541,0.001620,0.051848,5.430827,0.814624,0.000000,0.038244,0.000000
21,4.465986,0.002703,0.969922,0.166667,94.362305,1.000000,0.266000,31,0.000456,0.002009,0.064179,4.464078,0.669612,0.000000,0.055413,0.000000
22,0.371910,0.001825,0.851035,0.286667,122.233398,1.000000,0.023333,45,0.000172,0.001947,0.103630,0.370074,0.055511,0.000000,0.071880,0.000000
23,3.753351,0.003430,0.959413,0.120000,129.572266,1.000000,0.350444,32,0.000727,0.001489,0.018237,3.750860,0.562629,0.000000,0.042114,0.000000
