epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
0,1.162005,0.000813,0.861385,0.800000,10.000000,1.000000,0.120400,23,0.000434,0.000943,0.080184,1.161229,0.174184,0.000000,0.017615,0.000000
1,5.696997,0.001142,0.914004,0.108333,16.500000,1.000000,0.410000,23,0.000373,0.000767,0.064837,5.695866,0.854380,0.000000,0.019247,0.000000
2,6.350697,0.000892,0.924318,0.083167,9.000000,1.000000,0.464800,23,0.000476,0.001285,0.056877,6.349797,0.952470,0.000000,0.011407,0.000000
3,0.277558,0.001326,0.845873,0.298842,32.500000,1.000000,0.023600,25,0.000118,0.001295,0.195959,0.276223,0.041433,0.000000,0.032786,0.000000
4,6.900899,0.000739,0.921430,0.040000,5.000000,1.000000,0.529200,21,0.000472,0.000839,0.049378,6.900222,1.035033,0.000000,0.006414,0.000000
5,2.440742,0.001288,0.879803,0.207193,23.000000,1.000000,0.229600,23,0.000272,0.001252,0.049171,2.439510,0.365926,0.000000,0.026837,0.000000
6,4.293665,0.001181,0.893874,0.182766,20.000000,1.000000,0.274800,24,0.000355,0.001240,0.085628,4.292497,0.643875,0.000000,0.022933,0.000000
7,6.361730,0.000959,0.888572,0.080667,9.000000,1.000000,0.464000,18,0.000427,0.001049,0.057736,6.360971,0.954146,0.000000,0.011211,0.000000
8,7.374512,0.000891,0.903518,0.015000,4.984375,1.000000,0.569200,22,0.000440,0.001016,0.046630,7.373658,1.106049,0.000000,0.002250,0.000000
9,7.530786,0.000816,0.914189,0.000000,2.656250,1.000000,0.599200,18,0.000552,0.001229,0.041925,7.530093,1.129514,0.000000,0.000000,0.000000
10,7.008599,0.000971,0.891390,0.038095,4.347656,1.000000,0.544400,15,0.000404,0.001487,0.049585,7.007953,1.051193,0.000000,0.005672,0.000000
11,6.422804,0.000925,0.895518,0.071000,6.785156,1.000000,0.489200,17,0.000376,0.000904,0.055515,6.422117,0.963318,0.000000,0.007934,0.000000
12,0.500743,0.001267,0.850864,0.312784,26.500000,1.000000,0.048000,23,0.000160,0.001492,0.135647,0.499561,0.074934,0.000000,0.028978,0.000000
13,4.343177,0.001247,0.882902,0.175667,19.566406,1.000000,0.276400,22,0.000344,0.000785,0.086931,4.342047,0.651307,0.000000,0.021484,0.000000
14,4.846115,0.001646,0.911539,0.161190,15.554688,1.000000,0.325600,20,0.000327,0.001504,0.077849,4.844735,0.726710,0.000000,0.018696,0.000000
15,2.723553,0.001133,0.876656,0.186619,20.968750,1.000000,0.258400,24,0.000337,0.001145,0.045232,2.722423,0.408363,0.000000,0.020948,0.000000
16,7.491929,0.000749,1.011333,0.011429,2.113281,1.000000,0.579200,14,0.000388,0.000969,0.045336,7.491434,1.123715,0.000000,0.001670,0.000000
17,6.431925,0.001116,1.006322,0.067576,6.500000,1.000000,0.478000,12,0.000495,0.001328,0.055167,6.431323,0.964698,0.000000,0.009101,0.000000
18,5.187628,0.001546,0.970278,0.131169,18.457031,1.000000,0.362400,15,0.000403,0.001649,0.070695,5.186652,0.777998,0.000000,0.017834,0.000000
19,7.070992,0.001350,1.007626,0.025333,14.480469,1.000000,0.553200,13,0.000456,0.001332,0.047309,7.070230,1.060535,0.000000,0.004709,0.000000
20,6.071185,0.001478,0.990125,0.090909,24.914062,1.000000,0.465200,15,0.000396,0.001106,0.055733,6.070212,0.910532,0.000000,0.009406,0.000000
21,3.280333,0.001187,0.915590,0.200000,29.097656,1.000000,0.326000,21,0.000331,0.001601,0.035551,3.279255,0.491888,0.000000,0.013435,0.000000
