epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
0,1.373434,0.000841,0.871949,0.766667,14.500000,1.000000,0.140333,29,0.000303,0.001063,0.060485,1.372605,0.205891,0.000000,0.019054,0.000000
1,5.295842,0.000930,0.902268,0.366667,13.000000,1.000000,0.380333,26,0.000417,0.000962,0.061969,5.200007,0.780001,0.000000,0.009390,0.000000
2,6.613656,0.000966,0.921084,0.166667,13.000000,1.000000,0.494000,26,0.000454,0.001068,0.049683,6.516782,0.977517,0.000000,0.004445,0.000000
3,6.628574,0.001015,0.901100,0.166667,10.500000,1.000000,0.513667,21,0.000425,0.001112,0.046506,6.536156,0.980423,0.000000,0.004683,0.000000
4,0.192974,0.000578,0.847208,0.966667,14.500000,1.000000,0.019667,30,0.000173,0.001009,0.179505,0.192387,0.028858,0.000000,0.017134,0.000000
5,4.740432,0.000886,0.888384,0.500000,13.000000,1.000000,0.311000,26,0.000444,0.000925,0.071271,4.647139,0.697071,0.000000,0.012221,0.000000
6,4.102684,0.000977,0.878929,0.300000,10.500000,1.000000,0.415333,21,0.000466,0.000987,0.021924,4.101968,0.615295,0.000000,0.008619,0.000000
7,5.870578,0.000944,0.905822,0.266667,13.000000,1.000000,0.430000,26,0.000360,0.001036,0.054646,5.777560,0.866634,0.000000,0.006818,0.000000
8,2.310152,0.000801,0.877132,0.600000,14.167969,1.000000,0.234667,29,0.000323,0.001028,0.040881,2.309357,0.346404,0.000000,0.013683,0.000000
9,4.649510,0.000831,0.873614,0.500000,13.175781,1.000000,0.311000,28,0.000394,0.000970,0.071343,4.556043,0.683406,0.000000,0.012217,0.000000
10,4.683628,0.000973,0.870971,0.500000,14.791992,1.000000,0.310667,26,0.000396,0.001013,0.073447,4.585259,0.687789,0.000000,0.012087,0.000000
11,4.988965,0.000955,0.893059,0.433333,13.718750,1.000000,0.351333,25,0.000424,0.000952,0.065579,4.894472,0.734171,0.000000,0.010707,0.000000
12,0.767934,0.000652,0.849892,0.866667,14.164062,1.000000,0.076667,29,0.000272,0.001007,0.085173,0.767292,0.115094,0.000000,0.016996,0.000000
13,5.634780,0.000955,0.896399,0.333333,13.125000,1.000000,0.410667,26,0.000484,0.000919,0.057426,5.541255,0.831188,0.000000,0.008701,0.000000
14,5.969428,0.000862,0.939439,0.266667,9.722656,1.000000,0.444000,22,0.000440,0.000985,0.054421,5.873930,0.881089,0.000000,0.007044,0.000000
15,4.097827,0.000795,0.915551,0.600000,12.332031,1.000000,0.243667,26,0.000468,0.000999,0.084770,4.002781,0.600417,0.000000,0.014343,0.000000
16,4.923061,0.000853,0.936971,0.433333,11.046875,1.000000,0.338667,23,0.000407,0.000958,0.066224,4.830879,0.724632,0.000000,0.010686,0.000000
17,4.483440,0.000826,0.920387,0.533333,12.113281,1.000000,0.283333,25,0.000318,0.001040,0.077475,4.386728,0.658009,0.000000,0.013699,0.000000
18,3.376137,0.000860,0.934420,0.400000,11.175781,1.000000,0.343333,24,0.000416,0.000990,0.027344,3.375422,0.506313,0.000000,0.010305,0.000000
19,6.669079,0.000962,1.008027,0.133333,9.058594,1.000000,0.514667,20,0.000540,0.001015,0.047281,6.573735,0.986060,0.000000,0.003759,0.000000
20,7.009972,0.001112,1.036719,0.066667,10.238281,1.000000,0.555667,17,0.000472,0.000977,0.043650,6.914968,1.037245,0.000000,0.001889,0.000000
21,2.089394,0.000878,0.930348,0.633333,14.531250,1.000000,0.215667,24,0.000414,0.000998,0.043908,2.088671,0.313301,0.000000,0.016773,0.000000
22,5.225574,0.001105,1.015313,0.100000,12.394531,1.000000,0.523667,18,0.000512,0.001018,0.011336,5.224874,0.783731,0.000000,0.003576,0.000000
23,4.246849,0.000884,0.912927,0.566667,16.457031,1.000000,0.269000,26,0.000369,0.001023,0.079026,4.153060,0.622959,0.000000,0.014564,0.000000
24,5.857013,0.001075,0.964007,0.266667,14.898438,1.000000,0.439333,23,0.000418,0.001012,0.053577,5.764488,0.864673,0.000000,0.008911,0.000000
25,5.187868,0.001068,0.940830,0.400000,21.824219,1.000000,0.356667,26,0.000428,0.001028,0.064024,5.094414,0.764162,0.000000,0.014082,0.000000
26,3.045462,0.000840,0.875844,0.766667,23.000000,1.000000,0.147667,29,0.000347,0.001061,0.111218,2.952801,0.442920,0.000000,0.019394,0.000000
27,3.499191,0.001014,0.898721,0.400000,22.742188,1.000000,0.352000,28,0.000487,0.000962,0.027345,3.498218,0.524733,0.000000,0.012963,0.000000
28,4.066406,0.001150,0.916677,0.600000,34.534180,1.000000,0.249000,26,0.000338,0.000922,0.083656,3.971221,0.595683,0.000000,0.019963,0.000000
29,6.594963,0.001398,0.921369,0.166667,41.058594,1.000000,0.505333,27,0.000489,0.000980,0.048163,6.499335,0.974900,0.000000,0.006135,0.000000
30,3.165180,0.000907,0.902022,0.433333,14.000000,1.000000,0.325667,28,0.000332,0.001089,0.029297,3.164308,0.474646,0.000000,0.011430,0.000000
31,2.084776,0.000786,0.878528,0.633333,13.500000,1.000000,0.215667,27,0.000338,0.001014,0.044044,2.084048,0.312607,0.000000,0.014197,0.000000
32,7.141528,0.000996,0.940005,0.066667,13.500000,1.000000,0.555333,27,0.000443,0.001030,0.043101,7.047760,1.057164,0.000000,0.001874,0.000000
