epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
0,1.323634,0.000839,0.863237,0.771429,15.999023,1.000000,0.136000,32,0.000386,0.001309,0.052621,1.322852,0.198428,0.000000,0.022314,0.000000
1,5.988753,0.001004,0.916828,0.257143,15.500000,1.000000,0.444857,31,0.000548,0.001271,0.050619,5.891971,0.883796,0.000000,0.008528,0.000000
2,2.246858,0.000825,0.879649,0.600000,16.000000,1.000000,0.226571,32,0.000386,0.001390,0.035180,2.246084,0.336913,0.000000,0.016393,0.000000
3,6.210756,0.001002,0.916762,0.228571,15.000000,1.000000,0.462857,30,0.000548,0.001318,0.048204,6.116007,0.917401,0.000000,0.007523,0.000000
4,1.612344,0.000762,0.863574,0.714286,15.500000,1.000000,0.165429,31,0.000324,0.001394,0.045415,1.611652,0.241748,0.000000,0.018310,0.000000
5,5.420668,0.000942,0.883842,0.400000,13.500000,1.000000,0.367143,27,0.000450,0.001308,0.059023,5.324481,0.798672,0.000000,0.012193,0.000000
6,2.482483,0.000847,0.880438,0.571429,15.500000,1.000000,0.250571,31,0.000422,0.001356,0.033079,2.481711,0.372257,0.000000,0.016008,0.000000
7,2.813902,0.000872,0.870035,0.514286,14.000000,1.000000,0.282857,28,0.000482,0.001306,0.029490,2.813179,0.421977,0.000000,0.015105,0.000000
8,2.742822,0.000687,0.863748,0.828571,17.000000,1.000000,0.110571,34,0.000382,0.001310,0.116412,2.648284,0.397243,0.000000,0.018808,0.000000
9,2.665585,0.000802,0.859481,0.542857,15.328125,1.000000,0.270571,33,0.000500,0.001250,0.031284,2.664806,0.399721,0.000000,0.015354,0.000000
10,1.616149,0.000749,0.867440,0.714286,16.941406,1.000000,0.166286,35,0.000341,0.001265,0.045268,1.615382,0.242307,0.000000,0.018494,0.000000
11,6.903668,0.001006,0.930020,0.057143,13.378906,1.000000,0.550000,29,0.000531,0.001385,0.040064,6.811223,1.021683,0.000000,0.001833,0.000000
12,0.141102,0.000574,0.841553,0.971429,16.999023,1.000000,0.014571,35,0.000134,0.001260,0.166599,0.140519,0.021078,0.000000,0.019923,0.000000
13,1.373522,0.000707,0.857909,0.771429,16.332031,1.000000,0.139714,34,0.000283,0.001174,0.052551,1.372820,0.205923,0.000000,0.019420,0.000000
14,1.754049,0.000742,0.864187,0.685714,16.546875,1.000000,0.178286,35,0.000394,0.001144,0.042347,1.753289,0.262993,0.000000,0.018067,0.000000
15,6.402557,0.001019,0.899490,0.228571,16.089844,1.000000,0.461714,31,0.000553,0.001231,0.049430,6.304617,0.945693,0.000000,0.007520,0.000000
16,0.172894,0.000584,0.860571,0.971429,16.999023,1.000000,0.017429,34,0.000139,0.001300,0.166599,0.172317,0.025848,0.000000,0.019805,0.000000
17,6.460814,0.001015,0.945015,0.200000,14.574219,1.000000,0.483429,29,0.000528,0.001332,0.045946,6.367362,0.955104,0.000000,0.006727,0.000000
