epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
0,1.418412,0.000802,0.865335,0.755556,17.000000,1.000000,0.145333,41,0.000456,0.001766,0.039162,1.417664,0.212650,0.000000,0.030346,0.000000
1,3.959201,0.000691,0.883227,0.062037,13.500000,1.000000,0.243333,41,0.000527,0.001622,0.067285,3.958552,0.593783,0.000000,0.022503,91.000000
2,6.999452,0.000614,0.920375,0.006944,2.000000,1.000000,0.536889,35,0.000650,0.001614,0.036750,6.998939,1.049841,0.000000,0.004551,14.000000
3,3.778154,0.000671,0.880040,0.078100,14.500000,1.000000,0.214889,42,0.000538,0.001699,0.073226,3.777510,0.566626,0.000000,0.023067,53.000000
4,6.419610,0.000632,0.910155,0.020931,4.000000,1.000000,0.488000,36,0.000590,0.001684,0.041282,6.419071,0.962861,0.000000,0.008134,15.000000
5,0.627899,0.000672,0.862229,0.112442,19.999023,1.000000,0.062444,45,0.000337,0.001665,0.062892,0.627215,0.094082,0.000000,0.028886,70.000000
6,6.501387,0.000621,0.922745,0.017514,3.500000,1.000000,0.489778,39,0.000590,0.001567,0.040574,6.500816,0.975122,0.000000,0.007683,14.000000
7,4.542830,0.000716,0.876892,0.065820,11.500000,1.000000,0.290444,38,0.000543,0.001754,0.060386,4.542202,0.681330,0.000000,0.020091,36.000000
8,0.125310,0.000602,0.847273,0.122302,22.000000,1.000000,0.012444,45,0.000157,0.001562,0.147406,0.124700,0.018705,0.000000,0.026928,75.000000
9,5.029659,0.000743,0.888667,0.010741,7.464844,1.000000,0.512667,44,0.000675,0.001600,0.008022,5.028898,0.754335,0.000000,0.006040,13.000000
10,4.979366,0.001035,0.863569,0.056074,17.117188,1.000000,0.345333,38,0.000486,0.001530,0.054039,4.978467,0.746770,0.000000,0.017483,31.000000
11,0.132487,0.000624,0.848139,0.130007,22.000000,1.000000,0.013111,45,0.000152,0.001528,0.147406,0.131854,0.019778,0.000000,0.027871,70.000000
12,6.031112,0.000942,0.893887,0.031658,13.811523,1.000000,0.445333,41,0.000687,0.001674,0.042976,6.030223,0.904533,0.000000,0.011495,19.000000
13,7.088019,0.000991,0.940198,0.004691,7.464844,1.000000,0.557333,28,0.000583,0.001902,0.035537,7.087364,1.063105,0.000000,0.002860,4.000000
14,2.944608,0.000725,0.892079,0.118404,17.500000,1.000000,0.140000,38,0.000436,0.001913,0.089963,2.943981,0.441597,0.000000,0.026285,51.000000
15,3.967889,0.000885,0.914797,0.087749,19.023438,1.000000,0.228222,36,0.000463,0.001996,0.070290,3.967161,0.595074,0.000000,0.026338,42.000000
16,6.915939,0.000898,0.987474,0.011570,4.765625,1.000000,0.532667,29,0.000609,0.002076,0.037613,6.915325,1.037299,0.000000,0.004946,6.000000
17,0.991446,0.000832,0.871716,0.127939,26.678711,1.000000,0.099333,41,0.000391,0.001972,0.047866,0.990675,0.148601,0.000000,0.032509,57.000000
18,5.664535,0.000932,0.954244,0.041241,12.910156,1.000000,0.411111,30,0.000708,0.001670,0.046350,5.663884,0.849583,0.000000,0.013506,19.000000
19,6.915186,0.001149,1.040919,0.011338,16.824219,1.000000,0.535333,22,0.000611,0.002002,0.037691,6.914589,1.037188,0.000000,0.008257,8.000000
20,5.148377,0.001116,0.995614,0.066258,29.792969,1.000000,0.361333,28,0.000619,0.001956,0.051848,5.135905,0.770386,0.000000,0.022564,33.000000
21,4.218757,0.001165,0.969922,0.089057,40.863281,1.000000,0.266000,31,0.000451,0.002006,0.064179,4.204425,0.630664,0.000000,0.032557,45.000000
22,0.236089,0.000875,0.851035,0.167854,67.734375,1.000000,0.023333,45,0.000196,0.001945,0.103630,0.235205,0.035281,0.000000,0.034149,74.000000
23,3.454283,0.001320,0.959413,0.052902,54.571289,1.000000,0.350444,32,0.000543,0.001594,0.018237,3.453318,0.517998,0.000000,0.024046,38.000000
24,2.392989,0.001410,0.932758,0.069171,80.011719,1.000000,0.245778,34,0.000527,0.001691,0.026114,2.391903,0.358785,0.000000,0.031000,58.000000
25,4.731828,0.001276,0.907626,0.068568,76.151367,1.000000,0.301778,41,0.000560,0.001724,0.059074,4.730642,0.709596,0.000000,0.029229,46.000000
26,5.043604,0.001543,1.000896,0.010238,73.304688,1.000000,0.510000,32,0.000652,0.001768,0.007950,5.042471,0.756371,0.000000,0.007563,13.000000
27,5.371205,0.001739,0.921516,0.047060,106.656250,1.000000,0.369111,38,0.000601,0.002037,0.051400,5.369709,0.805456,0.000000,0.024408,46.000000
28,6.806631,0.002677,0.987477,0.011601,162.144531,1.000000,0.519111,33,0.000664,0.002145,0.039326,6.804633,1.020695,0.000000,0.010751,13.000000
29,7.277573,0.005286,0.994371,0.001111,183.084961,1.000000,0.575778,33,0.000557,0.001833,0.034615,7.273659,1.091049,0.000000,0.054690,5.000000
