epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
0,1.575491,0.000953,0.868860,0.733333,7.000000,1.000000,0.162000,14,0.000213,0.000757,0.110640,1.574585,0.236188,0.000000,0.010656,0.000000
1,7.067654,0.000922,0.917534,0.066667,5.500000,1.000000,0.594667,11,0.000355,0.000686,0.055616,6.970606,1.045591,0.000000,0.000870,0.000000
2,4.300186,0.000795,0.892594,0.533333,7.000000,1.000000,0.305333,14,0.000225,0.000611,0.108225,4.207752,0.631163,0.000000,0.006067,0.000000
3,4.479673,0.000847,0.894067,0.266667,5.500000,1.000000,0.455333,11,0.000253,0.000565,0.040479,4.479020,0.671853,0.000000,0.003325,0.000000
4,1.581813,0.000700,0.868824,0.733333,6.999023,1.000000,0.161333,14,0.000224,0.000618,0.110734,1.581143,0.237172,0.000000,0.007520,0.000000
5,5.120818,0.000825,0.881615,0.400000,6.000000,1.000000,0.381333,12,0.000257,0.000532,0.089619,5.027463,0.754119,0.000000,0.004570,0.000000
6,4.675993,0.000863,0.905374,0.200000,6.000000,1.000000,0.474667,12,0.000247,0.000603,0.033836,4.675271,0.701291,0.000000,0.002616,0.000000
7,0.383470,0.000580,0.841070,0.933333,7.000000,1.000000,0.038667,15,0.000095,0.000596,0.249444,0.382879,0.057432,0.000000,0.008527,0.000000
8,2.388120,0.000723,0.882985,0.600000,7.347656,1.000000,0.241333,15,0.000181,0.000535,0.081766,2.387377,0.358107,0.000000,0.006180,0.000000
9,6.941673,0.000861,0.917327,0.066667,6.191406,1.000000,0.579333,13,0.000255,0.000525,0.054942,6.848553,1.027283,0.000000,0.000815,0.000000
10,4.237552,0.000860,0.912921,0.266667,5.843750,1.000000,0.436667,12,0.000250,0.000587,0.040392,4.236339,0.635451,0.000000,0.003449,0.000000
11,5.895513,0.000941,0.895883,0.266667,7.343750,1.000000,0.468000,13,0.000235,0.000544,0.076167,5.795997,0.869400,0.000000,0.003163,0.000000
12,5.227864,0.000802,0.886878,0.400000,7.890625,1.000000,0.394667,15,0.000205,0.000550,0.088058,5.133366,0.770005,0.000000,0.004487,0.000000
13,5.912803,0.000771,0.900189,0.266667,5.472656,1.000000,0.463333,12,0.000283,0.000554,0.076096,5.814817,0.872223,0.000000,0.003089,0.000000
14,5.774928,0.000755,0.906684,0.266667,5.320312,1.000000,0.461333,12,0.000229,0.000648,0.074084,5.681290,0.852193,0.000000,0.003187,0.000000
15,1.940323,0.000652,0.867565,0.666667,6.851562,1.000000,0.194000,15,0.000218,0.000578,0.094534,1.939653,0.290948,0.000000,0.006990,0.000000
16,2.677176,0.000753,0.919881,0.533333,5.281250,1.000000,0.271333,11,0.000173,0.000554,0.071885,2.676601,0.401490,0.000000,0.006049,0.000000
17,1.667647,0.000695,0.859604,0.733333,7.937500,1.000000,0.167333,15,0.000228,0.000580,0.110586,1.666935,0.250040,0.000000,0.007636,0.000000
18,5.800046,0.000825,0.919636,0.266667,7.082031,1.000000,0.462667,14,0.000327,0.000551,0.073388,5.707245,0.856087,0.000000,0.003022,0.000000
19,7.666055,0.000850,1.030064,0.000000,4.781250,1.000000,0.646000,10,0.000198,0.000586,0.048604,7.569782,1.135467,0.000000,0.000000,0.000000
20,5.541383,0.000863,0.971686,0.333333,6.402344,1.000000,0.434000,11,0.000255,0.000619,0.081483,5.444387,0.816658,0.000000,0.004441,0.000000
21,5.906766,0.000803,0.946364,0.266667,6.781250,1.000000,0.470000,14,0.000262,0.000582,0.075952,5.807317,0.871098,0.000000,0.003071,0.000000
22,6.896811,0.000839,1.008671,0.133333,5.234375,1.000000,0.564667,11,0.000224,0.000595,0.058433,6.803826,1.020574,0.000000,0.001631,0.000000
23,7.581704,0.000927,1.044726,0.000000,5.593750,1.000000,0.642667,10,0.000295,0.000651,0.047142,7.488710,1.123306,0.000000,0.000000,0.000000
24,3.541085,0.000856,0.902584,0.400000,9.082031,1.000000,0.364000,14,0.000240,0.000583,0.054630,3.540259,0.531039,0.000000,0.005257,0.000000
