epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
0,1.416726,0.000877,0.865335,0.755556,20.500000,1.000000,0.145333,41,0.000433,0.001641,0.039162,1.415911,0.212387,0.000000,0.029001,0.000000
1,4.045799,0.000878,0.883227,0.600000,20.500000,1.000000,0.243333,41,0.000549,0.001727,0.067285,3.952089,0.592813,0.000000,0.021493,0.000000
2,7.080913,0.001158,0.920375,0.088889,17.500000,1.000000,0.536889,35,0.000602,0.001651,0.036750,6.987967,1.048195,0.000000,0.004221,0.000000
3,3.866063,0.000840,0.880040,0.644444,20.999023,1.000000,0.214889,42,0.000623,0.001720,0.073226,3.770250,0.565538,0.000000,0.021681,0.000000
4,6.512433,0.001146,0.910155,0.177778,18.000000,1.000000,0.488000,36,0.000590,0.001707,0.041282,6.415699,0.962355,0.000000,0.008266,0.000000
5,0.624863,0.000695,0.862229,0.888889,22.500000,1.000000,0.062444,45,0.000373,0.001845,0.062892,0.624156,0.093623,0.000000,0.027210,0.000000
6,6.591818,0.001134,0.922745,0.155556,19.500000,1.000000,0.489778,39,0.000609,0.001592,0.040574,6.496571,0.974486,0.000000,0.007275,0.000000
7,4.633335,0.000966,0.876892,0.511111,19.000000,1.000000,0.290444,38,0.000565,0.001680,0.060386,4.538494,0.680774,0.000000,0.020213,0.000000
8,0.119524,0.000578,0.847273,0.977778,22.000000,1.000000,0.012444,45,0.000206,0.001590,0.147406,0.118937,0.017841,0.000000,0.025772,0.000000
9,5.027809,0.001117,0.888667,0.111111,19.464844,1.000000,0.512667,44,0.000618,0.001507,0.008022,5.026660,0.753999,0.000000,0.005923,0.000000
10,5.071416,0.001170,0.863569,0.422222,21.117188,1.000000,0.345333,38,0.000567,0.001561,0.054039,4.975059,0.746259,0.000000,0.017674,0.000000
11,0.127782,0.000599,0.848139,0.977778,21.999023,1.000000,0.013111,45,0.000124,0.002061,0.147406,0.127173,0.019076,0.000000,0.026643,0.000000
12,6.119465,0.001120,0.893887,0.244444,20.312500,1.000000,0.445333,41,0.000577,0.001826,0.042976,6.027405,0.904111,0.000000,0.011215,0.000000
