epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
0,1.523536,0.002140,0.828387,0.240000,6.000000,1.000000,0.138000,5,0.000141,0.000343,0.400000,1.521382,0.228207,0.000000,0.010557,0.000000
1,6.449837,0.003783,0.879592,0.060000,11.500000,1.000000,0.628000,3,0.000196,0.000231,0.106722,6.447538,0.967131,0.000000,0.001657,0.000000
2,8.193450,0.004881,0.914228,0.000000,15.000000,1.000000,0.778000,3,0.000120,0.000227,0.025881,8.190486,1.228573,0.000000,0.000000,0.000000
3,1.681557,0.001274,0.837447,0.240000,6.000000,1.000000,0.148000,5,0.000097,0.000219,0.400000,1.680269,0.252040,0.000000,0.006278,0.000000
4,2.926389,0.002863,0.893301,0.180000,14.500000,1.000000,0.270000,5,0.000092,0.000188,0.245855,2.923507,0.438526,0.000000,0.004902,0.000000
5,5.163666,0.003192,0.890776,0.120000,13.000000,1.000000,0.482000,4,0.000114,0.000185,0.166646,5.161088,0.774163,0.000000,0.003327,0.000000
6,4.736260,0.003474,0.914603,0.120000,18.000000,1.000000,0.448000,5,0.000140,0.000203,0.166067,4.732762,0.709914,0.000000,0.003140,0.000000
7,6.395304,0.003387,0.898194,0.060000,16.898438,1.000000,0.606000,5,0.000131,0.000195,0.103897,6.391887,0.958783,0.000000,0.001713,0.000000
8,2.179953,0.001254,0.841600,0.240000,6.000000,1.000000,0.200000,5,0.000085,0.000237,0.400000,2.178686,0.326803,0.000000,0.006126,0.000000
9,7.807756,0.003150,0.905356,0.000000,15.722656,1.000000,0.754000,5,0.000080,0.000208,0.025640,7.804570,1.170685,0.000000,0.000000,0.000000
10,6.115476,0.002958,0.933877,0.060000,11.898438,1.000000,0.600000,4,0.000103,0.000194,0.105725,6.113080,0.916962,0.000000,0.001816,0.000000
11,6.243179,0.002985,0.882153,0.060000,12.019531,1.000000,0.604000,4,0.000142,0.000212,0.105807,6.240761,0.936114,0.000000,0.001670,0.000000
12,4.970808,0.002645,0.901538,0.120000,13.420898,1.000000,0.468000,5,0.000120,0.000192,0.168993,4.968138,0.745221,0.000000,0.003114,0.000000
13,3.018578,0.002408,0.890660,0.180000,9.500000,1.000000,0.286000,4,0.000093,0.000182,0.245198,3.016632,0.452495,0.000000,0.004640,0.000000
14,2.892822,0.002044,0.878644,0.180000,9.839844,1.000000,0.270000,5,0.000078,0.000209,0.245229,2.890760,0.433614,0.000000,0.004811,0.000000
15,1.580614,0.001418,0.782222,0.240000,6.000000,1.000000,0.138000,5,0.000095,0.000191,0.400000,1.579181,0.236877,0.000000,0.006826,0.000000
16,6.549161,0.002896,1.009762,0.060000,11.843750,1.000000,0.622000,4,0.000139,0.000202,0.103363,6.546815,0.982022,0.000000,0.001578,0.000000
17,5.824303,0.004056,0.943219,0.060000,16.500000,1.000000,0.550000,4,0.000120,0.000189,0.100116,5.821029,0.873154,0.000000,0.001846,0.000000
