epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
0,1.346828,0.002182,0.861385,0.240000,45.000000,1.000000,0.120400,23,0.000317,0.000920,0.080184,1.344805,0.201721,0.000000,0.035606,0.000000
1,5.786916,0.003921,0.914004,0.096000,86.998047,1.000000,0.410000,23,0.000402,0.000781,0.064837,5.783237,0.867486,0.000000,0.014141,0.000000
2,6.466276,0.004292,0.924318,0.072000,93.999023,1.000000,0.464800,23,0.000427,0.000910,0.056877,6.462250,0.969338,0.000000,0.011144,0.000000
3,0.371022,0.001472,0.845873,0.288000,36.000000,1.000000,0.023600,25,0.000145,0.001160,0.195959,0.369537,0.055430,0.000000,0.036537,0.000000
4,7.003429,0.004613,0.921430,0.036000,94.500000,1.000000,0.529200,21,0.000430,0.000733,0.049378,6.999462,1.049919,0.000000,0.005423,0.000000
5,2.556596,0.002861,0.879803,0.180000,62.498047,1.000000,0.229600,23,0.000252,0.001195,0.049171,2.553929,0.383089,0.000000,0.025176,0.000000
6,4.395174,0.003091,0.893874,0.168000,70.999023,1.000000,0.274800,24,0.000374,0.001404,0.085628,4.392174,0.658826,0.000000,0.023838,0.000000
7,6.485157,0.004108,0.888572,0.072000,69.000000,1.000000,0.464000,18,0.000476,0.001167,0.057736,6.482121,0.972318,0.000000,0.012218,0.000000
8,7.525925,0.004407,0.903518,0.012000,89.984375,1.000000,0.569200,22,0.000400,0.001185,0.046630,7.521964,1.128295,0.000000,0.001789,0.000000
9,7.704486,0.004650,0.914189,0.000000,77.654297,1.000000,0.599200,18,0.000441,0.001560,0.041925,7.701025,1.155154,0.000000,0.000000,0.000000
10,7.190282,0.003565,0.891390,0.036000,45.847656,1.000000,0.544400,15,0.000397,0.001289,0.049585,7.188055,1.078208,0.000000,0.006489,0.000000
11,6.609873,0.003292,0.895518,0.060000,48.785156,1.000000,0.489200,17,0.000358,0.001171,0.055515,6.607549,0.991132,0.000000,0.009446,0.000000
12,0.616938,0.001555,0.850864,0.276000,34.500000,1.000000,0.048000,23,0.000158,0.001253,0.135647,0.615492,0.092324,0.000000,0.035584,0.000000
13,4.469319,0.001984,0.882902,0.168000,37.566406,1.000000,0.276400,22,0.000372,0.000745,0.086931,4.467543,0.670131,0.000000,0.024216,0.000000
14,4.965575,0.002682,0.911539,0.144000,48.554688,1.000000,0.325600,20,0.000318,0.000820,0.077849,4.963394,0.744509,0.000000,0.020582,0.000000
15,2.847873,0.002186,0.876656,0.168000,51.966797,1.000000,0.258400,24,0.000344,0.000880,0.045232,2.845742,0.426861,0.000000,0.024017,0.000000
16,7.629484,0.003786,1.011333,0.012000,47.613281,1.000000,0.579200,14,0.000334,0.000961,0.045336,7.627291,1.144094,0.000000,0.001828,0.000000
17,6.602633,0.003953,1.006322,0.060000,42.500000,1.000000,0.478000,12,0.000385,0.001095,0.055167,6.600636,0.990095,0.000000,0.009955,0.000000
18,5.361933,0.002736,0.970278,0.120000,39.456055,1.000000,0.362400,15,0.000432,0.001393,0.070695,5.360216,0.804032,0.000000,0.021415,0.000000
19,7.283930,0.003846,1.007626,0.024000,54.980469,1.000000,0.553200,13,0.000432,0.001309,0.047309,7.281832,1.092275,0.000000,0.005452,0.000000
20,6.254225,0.003472,0.990125,0.072000,65.414062,1.000000,0.465200,15,0.000308,0.001463,0.055733,6.252095,0.937814,0.000000,0.012990,0.000000
21,3.439220,0.002707,0.915590,0.132000,73.097656,1.000000,0.326000,21,0.000336,0.001538,0.035551,3.436902,0.515535,0.000000,0.019068,0.000000
22,5.716044,0.003158,0.964194,0.108000,65.308594,1.000000,0.397600,18,0.000321,0.000957,0.064058,5.713709,0.857056,0.000000,0.016082,0.000000
23,0.389443,0.001612,0.817657,0.288000,71.519531,1.000000,0.025600,25,0.000203,0.001267,0.195959,0.387818,0.058173,0.000000,0.040195,0.000000
24,6.395447,0.003350,0.978364,0.072000,80.635742,1.000000,0.463600,17,0.000384,0.000777,0.058110,6.393092,0.958964,0.000000,0.013580,0.000000
25,4.751379,0.003176,0.923396,0.156000,85.091797,1.000000,0.298800,20,0.000356,0.001142,0.081694,4.748799,0.712320,0.000000,0.030066,0.000000
26,6.468716,0.003788,0.962180,0.072000,111.845703,1.000000,0.465600,18,0.000473,0.001371,0.057484,6.465926,0.969889,0.000000,0.013195,0.000000
27,6.592126,0.004390,0.932717,0.060000,132.229492,1.000000,0.477600,21,0.000357,0.001149,0.055213,6.588385,0.988258,0.000000,0.013948,0.000000
28,5.461507,0.003801,0.894277,0.120000,149.371094,1.000000,0.371200,23,0.000518,0.000990,0.070601,5.457957,0.818694,0.000000,0.034066,0.000000
29,4.646107,0.003792,0.888654,0.156000,151.995117,1.000000,0.302000,23,0.000353,0.001725,0.080333,4.642557,0.696383,0.000000,0.035841,0.000000
30,3.676733,0.003592,0.898482,0.120000,74.998047,1.000000,0.347200,22,0.000378,0.001529,0.032898,3.673502,0.551025,0.000000,0.018620,0.000000
31,0.365663,0.001444,0.845744,0.288000,36.000000,1.000000,0.023200,25,0.000124,0.000947,0.195959,0.364210,0.054631,0.000000,0.035993,0.000000
32,3.377773,0.003168,0.884212,0.144000,63.000000,1.000000,0.309600,21,0.000368,0.000772,0.038590,3.375089,0.506263,0.000000,0.021550,0.000000
33,6.029156,0.004043,0.909699,0.084000,85.499023,1.000000,0.432400,22,0.000419,0.000953,0.059581,6.025526,0.903829,0.000000,0.012422,0.000000
34,3.061658,0.002987,0.876099,0.156000,54.498047,1.000000,0.285600,20,0.000264,0.000906,0.041912,3.059218,0.458883,0.000000,0.023235,0.000000
35,4.107954,0.003988,0.885532,0.108000,63.499023,1.000000,0.378000,19,0.000303,0.000893,0.030234,4.104885,0.615733,0.000000,0.017055,0.000000
36,2.594717,0.002625,0.872744,0.180000,52.500000,1.000000,0.238400,21,0.000223,0.001316,0.049277,2.592491,0.388874,0.000000,0.025182,0.000000
37,6.489410,0.004067,0.898814,0.072000,74.335938,1.000000,0.468000,20,0.000355,0.000833,0.056338,6.486096,0.972914,0.000000,0.011292,0.000000
38,4.921928,0.003026,0.880608,0.144000,58.333984,1.000000,0.325200,21,0.000402,0.000866,0.076430,4.919352,0.737903,0.000000,0.020704,0.000000
39,4.886590,0.003818,0.900424,0.060000,78.507812,1.000000,0.459200,22,0.000461,0.001095,0.020452,4.883177,0.732477,0.000000,0.010015,0.000000
40,7.387311,0.004299,0.919991,0.012000,77.507812,1.000000,0.570800,19,0.000398,0.001292,0.044391,7.383952,1.107593,0.000000,0.001832,0.000000
41,3.344265,0.002283,0.860179,0.144000,39.351562,1.000000,0.315600,20,0.000340,0.000950,0.038515,3.342407,0.501361,0.000000,0.021099,0.000000
42,0.385576,0.001521,0.854730,0.288000,35.999023,1.000000,0.024400,24,0.000131,0.001480,0.195959,0.384107,0.057616,0.000000,0.036461,0.000000
43,7.331708,0.003206,0.919070,0.024000,50.117188,1.000000,0.560000,18,0.000441,0.000756,0.046050,7.329306,1.099396,0.000000,0.004003,0.000000
44,7.008574,0.002904,0.909704,0.036000,41.738281,1.000000,0.532000,17,0.000417,0.001715,0.048919,7.006530,1.050979,0.000000,0.005613,0.000000
45,7.841221,0.003869,0.970153,0.012000,34.863281,1.000000,0.586800,11,0.000384,0.001150,0.045371,7.839407,1.175911,0.000000,0.002231,0.000000
46,6.992526,0.003768,0.969322,0.048000,48.539062,1.000000,0.513200,15,0.000395,0.001314,0.052759,6.990204,1.048531,0.000000,0.007704,0.000000
47,0.361189,0.001502,0.837748,0.288000,44.199219,1.000000,0.022400,25,0.000155,0.000991,0.195959,0.359678,0.053952,0.000000,0.037265,0.000000
48,6.280974,0.002896,0.960742,0.072000,51.128906,1.000000,0.461200,18,0.000365,0.000775,0.055321,6.278793,0.941819,0.000000,0.012993,0.000000
