epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
0,1.317827,0.000784,0.863237,0.771429,13.500000,1.000000,0.136000,32,0.000340,0.001390,0.052621,1.317094,0.197564,0.000000,0.023345,0.000000
1,6.122961,0.001072,0.916828,0.080952,20.500000,1.000000,0.444857,31,0.000579,0.001299,0.050619,6.121982,0.918297,0.000000,0.023417,0.000000
2,2.370019,0.001351,0.879649,0.203520,35.500000,1.000000,0.226571,32,0.000415,0.001366,0.035180,2.368764,0.355315,0.000000,0.039331,0.000000
3,6.373180,0.000790,0.916762,0.076432,10.499023,1.000000,0.462857,30,0.000574,0.001295,0.048204,6.372470,0.955871,0.000000,0.013862,0.000000
4,1.703326,0.001350,0.863574,0.238166,36.500000,1.000000,0.165429,31,0.000335,0.001347,0.045415,1.702114,0.255317,0.000000,0.039903,0.000000
5,5.515892,0.001137,0.883842,0.128030,20.499023,1.000000,0.367143,27,0.000483,0.001335,0.059023,5.514990,0.827249,0.000000,0.024800,0.000000
6,2.616958,0.001196,0.880438,0.186027,29.000000,1.000000,0.250571,31,0.000479,0.001312,0.033079,2.615879,0.392382,0.000000,0.033246,0.000000
7,2.955482,0.001284,0.870035,0.172452,28.000000,1.000000,0.282857,28,0.000467,0.001230,0.029490,2.954433,0.443165,0.000000,0.032156,0.000000
8,2.744079,0.001479,0.863748,0.271534,39.000000,1.000000,0.110571,34,0.000357,0.001291,0.116412,2.742629,0.411394,0.000000,0.041166,0.000000
9,2.813424,0.001277,0.859481,0.187078,32.328125,1.000000,0.270571,33,0.000521,0.001309,0.031284,2.812199,0.421830,0.000000,0.034613,0.000000
10,1.715890,0.001269,0.867440,0.228964,36.440430,1.000000,0.166286,35,0.000320,0.001233,0.045268,1.714605,0.257191,0.000000,0.040465,0.000000
11,7.094972,0.000624,0.930020,0.017687,4.378906,1.000000,0.550000,29,0.000602,0.001400,0.040064,7.094421,1.064163,0.000000,0.003349,0.000000
12,0.175792,0.001292,0.841553,0.325714,45.000000,1.000000,0.014571,35,0.000141,0.001272,0.166599,0.174491,0.026174,0.000000,0.045040,0.000000
13,1.462205,0.001291,0.857909,0.249054,38.332031,1.000000,0.139714,34,0.000285,0.001194,0.052551,1.460937,0.219141,0.000000,0.040361,0.000000
14,1.858462,0.001206,0.864187,0.213711,34.044922,1.000000,0.178286,35,0.000323,0.001240,0.042347,1.857240,0.278586,0.000000,0.037527,0.000000
15,6.540398,0.001096,0.899490,0.073949,18.089844,1.000000,0.461714,31,0.000502,0.001278,0.049430,6.539397,0.980910,0.000000,0.014835,0.000000
16,0.206334,0.001339,0.860571,0.323030,45.000000,1.000000,0.017429,34,0.000100,0.001299,0.166599,0.205024,0.030754,0.000000,0.045445,0.000000
17,6.616191,0.000966,0.945015,0.062823,13.574219,1.000000,0.483429,29,0.000514,0.001257,0.045946,6.615357,0.992304,0.000000,0.011035,0.000000
18,6.592589,0.001123,1.017611,0.065782,13.320312,1.000000,0.488286,23,0.000567,0.001301,0.045997,6.591818,0.988773,0.000000,0.013661,0.000000
19,2.018302,0.001389,0.922608,0.236835,37.226562,1.000000,0.195714,28,0.000453,0.001288,0.039743,2.017173,0.302576,0.000000,0.036270,0.000000
20,1.019632,0.001587,0.893420,0.284468,50.074219,1.000000,0.098857,30,0.000259,0.001294,0.063089,1.018259,0.152739,0.000000,0.039589,0.000000
21,6.616933,0.000810,1.007237,0.049335,8.675781,1.000000,0.499714,22,0.000529,0.001433,0.044820,6.616391,0.992459,0.000000,0.008924,0.000000
22,5.157257,0.001041,0.948885,0.160425,26.371094,1.000000,0.339714,28,0.000413,0.001317,0.062277,5.156400,0.773460,0.000000,0.023757,0.000000
23,6.867796,0.000914,1.019270,0.046270,12.171875,1.000000,0.513714,21,0.000574,0.001343,0.044196,6.867216,1.030082,0.000000,0.009980,0.000000
24,0.851642,0.001250,0.857152,0.303493,61.894531,1.000000,0.082000,35,0.000310,0.001280,0.070058,0.850379,0.127557,0.000000,0.042567,0.000000
25,3.839133,0.001221,0.935441,0.117687,43.457031,1.000000,0.366000,29,0.000506,0.001253,0.022060,3.838096,0.575714,0.000000,0.024836,0.000000
26,0.206143,0.001317,0.826278,0.323571,93.315430,1.000000,0.017429,35,0.000130,0.001264,0.166599,0.204816,0.030722,0.000000,0.045710,0.000000
27,0.204308,0.001399,0.826395,0.300605,113.865234,1.000000,0.016857,35,0.000102,0.001181,0.166599,0.202901,0.030435,0.000000,0.048790,0.000000
28,4.337886,0.001955,0.939231,0.170504,115.584961,1.000000,0.264000,29,0.000461,0.001224,0.074118,4.336246,0.650437,0.000000,0.038407,0.000000
29,3.213427,0.002017,0.905701,0.141916,127.885742,1.000000,0.311429,32,0.000464,0.001359,0.026329,3.211560,0.481734,0.000000,0.044730,0.000000
30,3.341486,0.000623,0.898135,0.400000,7.000000,1.000000,0.343429,31,0.000417,0.001361,0.023462,3.340906,0.501136,0.000000,0.012483,0.000000
31,1.695300,0.001496,0.875405,0.269048,44.000000,1.000000,0.168286,33,0.000338,0.001332,0.045338,1.693873,0.254081,0.000000,0.046970,0.000000
32,4.455303,0.001174,0.892030,0.194014,29.500000,1.000000,0.274286,33,0.000492,0.001305,0.070988,4.454175,0.668126,0.000000,0.033864,0.000000
33,4.818557,0.001233,0.884504,0.158231,28.000000,1.000000,0.309143,30,0.000411,0.001280,0.066989,4.817478,0.722622,0.000000,0.032080,0.000000
34,0.202910,0.001508,0.846494,0.306778,51.499023,1.000000,0.016000,35,0.000155,0.001227,0.166599,0.201393,0.030209,0.000000,0.052613,0.000000
35,3.683003,0.001253,0.884936,0.126299,25.000000,1.000000,0.347714,28,0.000510,0.001280,0.023445,3.681975,0.552296,0.000000,0.029366,0.000000
36,6.762915,0.000745,0.908970,0.051939,7.000000,1.000000,0.498571,27,0.000535,0.001312,0.044845,6.762308,1.014346,0.000000,0.010298,0.000000
37,3.025176,0.001385,0.865533,0.170683,26.500000,1.000000,0.290571,26,0.000410,0.001290,0.029519,3.024125,0.453619,0.000000,0.032748,0.000000
38,4.836916,0.001170,0.875633,0.159901,23.332031,1.000000,0.313143,29,0.000423,0.001286,0.066166,4.835924,0.725389,0.000000,0.027933,0.000000
39,6.751250,0.000749,0.900887,0.047687,8.492188,1.000000,0.506857,31,0.000461,0.001307,0.043851,6.750555,1.012583,0.000000,0.008840,0.000000
40,6.578317,0.000786,0.901212,0.055612,7.499023,1.000000,0.494286,25,0.000453,0.001250,0.045775,6.577723,0.986658,0.000000,0.009614,0.000000
41,5.969207,0.001266,0.884635,0.089085,16.617188,1.000000,0.436857,24,0.000400,0.001278,0.050936,5.968309,0.895246,0.000000,0.015712,0.000000
42,4.301663,0.000969,0.893327,0.095017,13.273438,1.000000,0.414000,26,0.000509,0.001305,0.018155,4.300915,0.645137,0.000000,0.016619,0.000000
43,1.571172,0.001295,0.869379,0.247111,31.831055,1.000000,0.152000,29,0.000352,0.001239,0.048700,1.570084,0.235513,0.000000,0.035856,0.000000
44,0.209654,0.001314,0.853832,0.335747,45.500000,1.000000,0.017714,35,0.000132,0.001176,0.166599,0.208332,0.031250,0.000000,0.045655,0.000000
45,6.321141,0.001019,0.899156,0.075680,16.468750,1.000000,0.452857,32,0.000564,0.001251,0.047999,6.320180,0.948027,0.000000,0.014147,0.000000
46,4.071794,0.001169,0.929849,0.113939,19.593750,1.000000,0.393429,26,0.000492,0.001271,0.020833,4.070898,0.610635,0.000000,0.022474,0.000000
47,1.059121,0.001273,0.866935,0.287282,52.144531,1.000000,0.100286,34,0.000327,0.001278,0.062927,1.057871,0.158681,0.000000,0.041318,0.000000
48,2.671676,0.001203,0.896610,0.175837,42.031250,1.000000,0.259429,32,0.000437,0.001231,0.031242,2.670555,0.400583,0.000000,0.031900,0.000000
49,6.442846,0.001013,0.990552,0.061465,14.472656,1.000000,0.472571,25,0.000595,0.001303,0.047552,6.442092,0.966314,0.000000,0.012095,0.000000
50,3.140084,0.001291,0.942791,0.161175,43.175781,1.000000,0.308286,27,0.000403,0.001275,0.026319,3.139064,0.470860,0.000000,0.029361,0.000000
51,6.896018,0.001089,1.047362,0.036190,18.916992,1.000000,0.528571,21,0.000481,0.001330,0.042539,6.895331,1.034300,0.000000,0.008638,0.000000
52,5.276683,0.001299,0.948701,0.155714,49.125000,1.000000,0.345143,28,0.000565,0.001337,0.062530,5.275619,0.791343,0.000000,0.022985,0.000000
53,6.287396,0.001701,0.992551,0.078333,42.738281,1.000000,0.459714,24,0.000535,0.001236,0.048605,6.286200,0.942930,0.000000,0.021000,0.000000
54,6.796190,0.001186,1.008071,0.047078,50.398438,1.000000,0.519429,23,0.000463,0.001257,0.042541,6.795378,1.019307,0.000000,0.006314,0.000000
