epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
0,1.394891,0.000770,0.870254,0.760000,19.000000,1.000000,0.143200,47,0.000725,0.001939,0.035688,1.394152,0.209123,0.000000,0.033075,0.000000
1,6.275721,0.000730,0.915743,0.020417,4.500000,1.000000,0.482400,41,0.000682,0.001744,0.038530,6.275090,0.941263,0.000000,0.010633,29.000000
2,2.289944,0.000697,0.888099,0.077468,15.000000,1.000000,0.229200,48,0.000523,0.001818,0.024560,2.289255,0.343388,0.000000,0.026114,63.000000
3,0.238158,0.000660,0.851506,0.109511,24.000000,1.000000,0.023600,49,0.000177,0.001695,0.098214,0.237502,0.035625,0.000000,0.032054,94.000000
4,7.314325,0.000670,0.918546,0.001818,0.500000,1.000000,0.578800,36,0.000658,0.001735,0.033507,7.313807,1.097071,0.000000,0.001241,2.000000
5,6.181352,0.000724,0.901109,0.029103,6.000000,1.000000,0.446000,39,0.000637,0.002012,0.041986,6.180756,0.927113,0.000000,0.012637,22.000000
6,6.563992,0.000695,0.904427,0.018349,3.500000,1.000000,0.498800,38,0.000721,0.001863,0.037506,6.563430,0.984515,0.000000,0.008074,10.000000
7,7.015423,0.000689,0.893040,0.010714,2.000000,1.000000,0.538800,32,0.000641,0.001713,0.035344,7.014948,1.052242,0.000000,0.004780,6.000000
8,2.060836,0.000757,0.863622,0.093302,16.000000,1.000000,0.209800,42,0.000523,0.001722,0.026740,2.060181,0.309027,0.000000,0.027623,40.000000
9,2.296541,0.000734,0.872854,0.078183,15.328125,1.000000,0.233000,44,0.000528,0.001709,0.024577,2.295875,0.344381,0.000000,0.025571,55.000000
10,1.729324,0.000744,0.858499,0.090881,19.484375,1.000000,0.177800,48,0.000417,0.001630,0.030650,1.728593,0.259289,0.000000,0.028531,59.000000
11,5.499067,0.000745,0.888560,0.041405,11.304688,1.000000,0.398800,47,0.000681,0.001714,0.045552,5.498339,0.824751,0.000000,0.015655,27.000000
12,0.112289,0.000606,0.844648,0.129715,24.500000,1.000000,0.010600,50,0.000157,0.002989,0.140000,0.111675,0.016751,0.000000,0.030114,75.000000
13,4.046118,0.000773,0.888241,0.033024,12.085938,1.000000,0.411000,46,0.000596,0.001646,0.012534,4.045378,0.606807,0.000000,0.014493,30.000000
14,1.693593,0.000842,0.872391,0.094294,33.781250,1.000000,0.173000,46,0.000526,0.001663,0.030644,1.692802,0.253920,0.000000,0.032559,57.000000
15,4.053690,0.000932,0.913530,0.037159,25.863281,1.000000,0.403600,40,0.000672,0.001668,0.013166,4.052917,0.607938,0.000000,0.020340,31.000000
16,5.799265,0.000817,0.929608,0.042040,11.312500,1.000000,0.419200,41,0.008904,0.001735,0.043734,5.798566,0.869785,0.000000,0.014295,22.000000
17,7.132366,0.000829,1.009757,0.003500,4.066406,1.000000,0.552600,27,0.000600,0.001726,0.034222,7.131883,1.069782,0.000000,0.002599,7.000000
18,3.970919,0.001143,0.995252,0.041772,30.237305,1.000000,0.404200,27,0.000680,0.001653,0.013233,3.970273,0.595541,0.000000,0.023156,27.000000
19,5.754952,0.001418,0.969597,0.049880,35.835938,1.000000,0.416200,31,0.000589,0.001795,0.044173,5.754045,0.863107,0.000000,0.014822,22.000000
20,6.789001,0.001594,1.024470,0.013413,29.277344,1.000000,0.528800,21,0.000680,0.001720,0.036281,6.788297,1.018245,0.000000,0.009766,10.000000
21,5.725522,0.001403,0.975235,0.068158,41.269531,1.000000,0.420600,29,0.000588,0.001750,0.044040,5.724679,0.858702,0.000000,0.015194,20.000000
22,5.533048,0.001282,0.971881,0.072564,50.507812,1.000000,0.387800,32,0.000628,0.001725,0.046283,5.532200,0.829830,0.000000,0.027188,34.000000
23,3.353674,0.001067,0.900692,0.159829,68.667969,1.000000,0.167200,43,0.000427,0.001785,0.079405,3.352740,0.502911,0.000000,0.042180,77.000000
24,7.033145,0.001455,1.013748,0.006000,49.179688,1.000000,0.550400,27,0.000635,0.001733,0.035072,7.032324,1.054849,0.000000,0.005047,9.000000
25,6.165819,0.001582,0.985291,0.056538,85.050781,1.000000,0.447000,34,0.000567,0.001766,0.041222,6.154401,0.923160,0.000000,0.021739,24.000000
26,5.729851,0.002358,0.988373,0.055925,150.464844,1.000000,0.410200,34,0.000549,0.001690,0.044437,5.714833,0.857225,0.000000,0.030928,39.000000
27,3.922426,0.002058,0.917044,0.109784,184.002930,1.000000,0.223000,42,0.000520,0.001671,0.067652,3.904827,0.585724,0.000000,0.062580,82.000000
28,4.570788,0.002534,0.901428,0.082546,215.716797,1.000000,0.297200,44,0.000568,0.001675,0.055681,4.549995,0.682499,0.000000,0.041219,58.000000
29,1.449395,0.002273,0.904598,0.077842,228.595703,1.000000,0.147000,44,0.000413,0.001652,0.033834,1.447379,0.217107,0.000000,0.077500,118.000000
