epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
0,1.167170,0.000857,0.872785,0.800000,10.000000,1.000000,0.120000,20,0.000265,0.000794,0.100087,1.166297,0.174945,0.000000,0.013758,0.000000
1,4.970226,0.000910,0.932975,0.150000,9.000000,1.000000,0.513500,18,0.000353,0.000669,0.021135,4.969372,0.745406,0.000000,0.002850,0.000000
2,4.303547,0.000791,0.884565,0.550000,9.000000,1.000000,0.291500,18,0.000353,0.000737,0.093255,4.212562,0.631884,0.000000,0.008101,0.000000
3,0.295582,0.000576,0.845475,0.950000,9.499023,1.000000,0.030000,20,0.000143,0.000727,0.217945,0.294997,0.044250,0.000000,0.011352,0.000000
4,0.585286,0.000629,0.861297,0.900000,10.000000,1.000000,0.059500,20,0.000146,0.000615,0.150053,0.584646,0.087697,0.000000,0.011089,0.000000
5,4.113400,0.000854,0.919146,0.300000,9.499023,1.000000,0.409500,19,0.000377,0.000599,0.032868,4.112558,0.616884,0.000000,0.005008,0.000000
6,7.138012,0.000914,0.914507,0.050000,7.500000,1.000000,0.576000,15,0.000398,0.000614,0.048892,7.045283,1.056792,0.000000,0.000811,0.000000
7,1.487698,0.000693,0.861804,0.750000,9.000000,1.000000,0.150000,18,0.000227,0.000662,0.086788,1.487058,0.223059,0.000000,0.010027,0.000000
8,2.032462,0.000740,0.871872,0.650000,9.000000,1.000000,0.205500,18,0.000290,0.000646,0.068259,2.031777,0.304767,0.000000,0.009263,0.000000
9,2.824960,0.000831,0.880290,0.500000,8.839844,1.000000,0.288500,18,0.000263,0.000632,0.050407,2.824188,0.423628,0.000000,0.008163,0.000000
10,7.130856,0.000849,0.893751,0.050000,8.039062,1.000000,0.590500,18,0.000360,0.000627,0.047466,7.038552,1.055783,0.000000,0.000876,0.000000
11,7.121718,0.000883,0.938907,0.050000,6.679688,1.000000,0.587500,14,0.000239,0.000702,0.049080,7.026559,1.053984,0.000000,0.000882,0.000000
12,6.036830,0.000870,0.908305,0.250000,7.000000,1.000000,0.455500,14,0.000238,0.000693,0.064715,5.942187,0.891328,0.000000,0.004055,0.000000
13,1.413934,0.000684,0.854892,0.750000,9.061523,1.000000,0.142500,19,0.000268,0.000649,0.086730,1.413269,0.211990,0.000000,0.010191,0.000000
14,2.604339,0.000769,0.886730,0.550000,8.675781,1.000000,0.267000,18,0.000253,0.000651,0.055375,2.603625,0.390544,0.000000,0.008049,0.000000
15,3.159223,0.000663,0.865030,0.750000,9.609375,1.000000,0.169500,20,0.000178,0.000755,0.133743,3.066043,0.459906,0.000000,0.009720,0.000000
16,7.638446,0.000717,0.917334,0.000000,6.174805,1.000000,0.629500,16,0.000328,0.000659,0.043525,7.546581,1.131987,0.000000,0.000000,0.000000
17,0.286366,0.000606,0.852031,0.950000,10.250000,1.000000,0.028500,20,0.000113,0.000660,0.217945,0.285750,0.042863,0.000000,0.011921,0.000000
18,4.199344,0.000723,0.906050,0.550000,8.199219,1.000000,0.282500,17,0.000264,0.000593,0.096129,4.106456,0.615968,0.000000,0.008998,0.000000
19,4.233162,0.000895,0.897031,0.550000,10.308594,1.000000,0.282000,17,0.000340,0.000632,0.097377,4.137878,0.620682,0.000000,0.008300,0.000000
20,7.399889,0.000911,0.975562,0.000000,7.867188,1.000000,0.610000,16,0.000384,0.000667,0.046723,7.304120,1.095618,0.000000,0.000000,0.000000
21,2.649759,0.000855,0.948898,0.550000,9.000000,1.000000,0.273000,16,0.000305,0.000671,0.055553,2.649053,0.397358,0.000000,0.009238,0.000000
22,2.523339,0.000867,0.928507,0.550000,11.531250,1.000000,0.252000,17,0.000322,0.000711,0.055529,2.522581,0.378387,0.000000,0.009492,0.000000
23,5.005579,0.000960,0.998411,0.450000,10.496094,1.000000,0.355000,15,0.000333,0.000613,0.083140,4.908083,0.736212,0.000000,0.007949,0.000000
24,0.854394,0.000655,0.854962,0.850000,15.500000,1.000000,0.087000,20,0.000226,0.000685,0.119246,0.853726,0.128059,0.000000,0.010798,0.000000
25,3.852894,0.000865,0.904449,0.350000,12.960938,1.000000,0.383500,19,0.000363,0.000626,0.036921,3.852043,0.577806,0.000000,0.006404,0.000000
26,5.275240,0.000933,0.910871,0.400000,15.621094,1.000000,0.382000,20,0.000336,0.000654,0.077379,5.179030,0.776854,0.000000,0.007019,0.000000
27,4.937286,0.001183,0.937481,0.450000,27.441406,1.000000,0.349500,18,0.000294,0.000722,0.082529,4.842445,0.726367,0.000000,0.012446,0.000000
28,4.137908,0.001070,0.911963,0.600000,31.800781,1.000000,0.267000,19,0.000282,0.000700,0.103010,4.040121,0.606018,0.000000,0.014017,0.000000
29,2.660560,0.001396,0.857586,0.550000,48.886719,1.000000,0.270000,20,0.000267,0.000684,0.055559,2.659142,0.398871,0.000000,0.018831,0.000000
30,3.141272,0.000841,0.887185,0.450000,8.500000,1.000000,0.323000,17,0.000269,0.000793,0.045438,3.140531,0.471080,0.000000,0.007389,0.000000
31,1.969589,0.000746,0.872022,0.650000,9.000000,1.000000,0.204000,18,0.000271,0.000654,0.068388,1.968898,0.295335,0.000000,0.009312,0.000000
32,1.789511,0.000709,0.875190,0.700000,9.500000,1.000000,0.178000,19,0.000210,0.000642,0.076535,1.788820,0.268323,0.000000,0.009366,0.000000
33,2.909403,0.000779,0.889335,0.500000,9.000000,1.000000,0.295000,18,0.000295,0.000590,0.050115,2.908678,0.436302,0.000000,0.007173,0.000000
34,7.112062,0.000913,0.929706,0.050000,8.500000,1.000000,0.582000,17,0.000447,0.000662,0.048368,7.019245,1.052887,0.000000,0.000866,0.000000
35,2.433660,0.000754,0.871646,0.600000,8.500000,1.000000,0.241500,17,0.000247,0.000632,0.061429,2.432998,0.364950,0.000000,0.008697,0.000000
36,6.399315,0.000888,0.916270,0.200000,8.500000,1.000000,0.496500,17,0.000329,0.000661,0.060001,6.303524,0.945529,0.000000,0.003429,0.000000
37,6.692942,0.000920,0.918815,0.150000,8.500000,1.000000,0.521000,17,0.000280,0.000662,0.057091,6.596373,0.989456,0.000000,0.002702,0.000000
38,5.458390,0.000973,0.874073,0.350000,9.824219,1.000000,0.397500,17,0.000276,0.000652,0.075939,5.358783,0.803817,0.000000,0.005349,0.000000
39,4.858912,0.000817,0.895981,0.450000,8.500000,1.000000,0.340000,17,0.000239,0.000657,0.085628,4.761190,0.714179,0.000000,0.006725,0.000000
40,6.686181,0.000929,0.889154,0.100000,9.453125,1.000000,0.548500,18,0.000412,0.000679,0.051133,6.595305,0.989296,0.000000,0.001673,0.000000
41,5.527314,0.000817,0.880557,0.300000,6.859375,1.000000,0.435500,15,0.000334,0.000726,0.065398,5.437919,0.815688,0.000000,0.005055,0.000000
42,5.428920,0.000871,0.921177,0.400000,7.000000,1.000000,0.388500,14,0.000358,0.000701,0.077545,5.330781,0.799617,0.000000,0.006558,0.000000
43,1.666623,0.000686,0.858321,0.700000,9.402344,1.000000,0.169500,20,0.000286,0.000680,0.076653,1.665920,0.249888,0.000000,0.009499,0.000000
44,0.297184,0.000585,0.866154,0.950000,9.500000,1.000000,0.030500,19,0.000112,0.000605,0.217945,0.296618,0.044493,0.000000,0.011054,0.000000
45,3.137390,0.000615,0.872562,0.750000,8.890625,1.000000,0.168500,19,0.000163,0.000612,0.134121,3.044287,0.456643,0.000000,0.009407,0.000000
46,4.266079,0.000819,0.925336,0.250000,8.683594,1.000000,0.431000,18,0.000381,0.000665,0.029095,4.265309,0.639796,0.000000,0.004823,0.000000
47,6.710855,0.000858,0.947145,0.150000,7.460938,1.000000,0.527000,16,0.000318,0.000704,0.055970,6.615632,0.992345,0.000000,0.002490,0.000000
48,1.193738,0.000759,0.870319,0.800000,11.117188,1.000000,0.121500,19,0.000221,0.000707,0.100544,1.193002,0.178950,0.000000,0.012003,0.000000
49,0.293529,0.000577,0.814167,0.950000,11.117188,1.000000,0.030000,20,0.000131,0.000616,0.217945,0.292943,0.043941,0.000000,0.011431,0.000000
50,5.355978,0.000939,0.920872,0.350000,12.859375,1.000000,0.399500,18,0.000401,0.000588,0.074446,5.258853,0.788828,0.000000,0.007084,0.000000
51,0.310186,0.000658,0.819951,0.950000,15.000000,1.000000,0.032000,20,0.000119,0.000748,0.217945,0.309518,0.046428,0.000000,0.013035,0.000000
52,0.305320,0.000710,0.824539,0.950000,22.402344,1.000000,0.030500,20,0.000100,0.000588,0.217945,0.304601,0.045690,0.000000,0.014085,0.000000
53,5.772647,0.001258,0.964976,0.300000,33.191406,1.000000,0.432500,18,0.000390,0.000579,0.069337,5.675230,0.851284,0.000000,0.005978,0.000000
54,7.076429,0.001722,0.980507,0.050000,45.667969,1.000000,0.582500,17,0.000336,0.000652,0.047978,6.983674,1.047551,0.000000,0.007224,0.000000
