epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
0,1.325575,0.000860,0.863237,0.771429,13.500000,1.000000,0.136000,32,0.000542,0.001446,0.052621,1.324773,0.198716,0.000000,0.025816,0.000000
1,5.913869,0.000692,0.916828,0.023810,4.500000,1.000000,0.444857,31,0.000573,0.001543,0.050619,5.913220,0.886983,0.000000,0.009621,32.000000
2,2.253805,0.000667,0.879649,0.069439,10.500000,1.000000,0.226571,32,0.000400,0.001773,0.035180,2.253174,0.337976,0.000000,0.017114,50.000000
3,6.133474,0.000651,0.916762,0.029820,4.000000,1.000000,0.462857,30,0.000550,0.001786,0.048204,6.132877,0.919932,0.000000,0.008390,14.000000
4,1.617594,0.000677,0.863574,0.085761,12.500000,1.000000,0.165429,31,0.000367,0.001665,0.045415,1.616978,0.242547,0.000000,0.019153,48.000000
5,5.337542,0.000691,0.883842,0.045058,6.999023,1.000000,0.367143,27,0.000508,0.001302,0.059023,5.336981,0.800547,0.000000,0.012856,27.000000
6,2.489909,0.000679,0.880438,0.068630,9.999023,1.000000,0.250571,31,0.000429,0.001719,0.033079,2.489286,0.373393,0.000000,0.016956,38.000000
7,2.820500,0.000703,0.870035,0.057586,9.000000,1.000000,0.282857,28,0.000454,0.001907,0.029490,2.819916,0.422987,0.000000,0.015786,38.000000
8,2.660871,0.000643,0.863748,0.103720,14.500000,1.000000,0.110571,34,0.000341,0.001722,0.116412,2.660233,0.399035,0.000000,0.020225,50.000000
9,2.670448,0.000765,0.859481,0.061724,11.828125,1.000000,0.270571,33,0.000533,0.001933,0.031284,2.669704,0.400456,0.000000,0.016554,41.000000
10,1.624374,0.000663,0.867440,0.084761,13.441406,1.000000,0.166286,35,0.000332,0.001889,0.045268,1.623695,0.243554,0.000000,0.019000,47.000000
11,6.827413,0.000622,0.930020,0.007256,2.878906,1.000000,0.550000,29,0.000485,0.001478,0.040064,6.826861,1.024029,0.000000,0.002152,3.000000
