epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
0,1.576820,0.000863,0.868860,0.733333,5.500000,1.000000,0.162000,14,0.000217,0.000683,0.110640,1.575997,0.236400,0.000000,0.011328,0.000000
1,6.985758,0.000375,0.917534,0.004167,0.500000,1.000000,0.594667,11,0.000320,0.000535,0.055616,6.985447,1.047817,0.000000,0.000983,4.000000
2,4.221949,0.000539,0.892594,0.073796,4.000000,1.000000,0.305333,14,0.000224,0.000576,0.108225,4.221422,0.633213,0.000000,0.006043,15.000000
3,4.488060,0.000516,0.894067,0.021416,2.000000,1.000000,0.455333,11,0.000232,0.000554,0.040479,4.487654,0.673148,0.000000,0.003501,11.000000
4,1.582203,0.000596,0.868824,0.094749,5.500000,1.000000,0.161333,14,0.000183,0.000528,0.110734,1.581631,0.237245,0.000000,0.007669,19.000000
5,5.026495,0.000550,0.881615,0.050265,3.000000,1.000000,0.381333,12,0.000289,0.000535,0.089619,5.026028,0.753904,0.000000,0.004745,11.000000
6,4.675484,0.000464,0.905374,0.020185,1.500000,1.000000,0.474667,12,0.000268,0.000540,0.033836,4.675081,0.701262,0.000000,0.002903,7.000000
7,0.387724,0.000589,0.841070,0.118789,7.000000,1.000000,0.038667,15,0.000118,0.000519,0.249444,0.387125,0.058069,0.000000,0.008702,25.000000
8,2.393391,0.000592,0.882985,0.065926,4.847656,1.000000,0.241333,15,0.000230,0.000474,0.081766,2.392780,0.358917,0.000000,0.006628,20.000000
9,6.851710,0.000427,0.917327,0.007407,1.191406,1.000000,0.579333,13,0.000280,0.000536,0.054942,6.851304,1.027696,0.000000,0.000875,2.000000
10,4.242934,0.000523,0.912921,0.029167,2.343750,1.000000,0.436667,12,0.000257,0.000558,0.040392,4.242487,0.636373,0.000000,0.003445,10.000000
11,5.794243,0.000667,0.895883,0.034788,3.843750,1.000000,0.468000,13,0.000237,0.000505,0.076167,5.793635,0.869045,0.000000,0.003310,6.000000
12,5.150861,0.000649,0.886878,0.058042,4.890625,1.000000,0.394667,15,0.000188,0.000618,0.088058,5.150183,0.772527,0.000000,0.004845,9.000000
