epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
0,1.570146,0.002532,0.871949,0.230000,64.500000,1.000000,0.140333,29,0.000618,0.001208,0.060485,1.567673,0.235151,0.000000,0.042895,0.000000
1,5.530735,0.003747,0.902268,0.110000,91.500000,1.000000,0.380333,26,0.000446,0.001303,0.061969,5.527431,0.829115,0.000000,0.019587,0.000000
2,6.909107,0.004525,0.921084,0.050000,112.499023,1.000000,0.494000,26,0.000454,0.001489,0.049683,6.905101,1.035765,0.000000,0.009348,0.000000
3,6.930403,0.004396,0.901100,0.050000,87.500000,1.000000,0.513667,21,0.000527,0.001265,0.046506,6.927258,1.039089,0.000000,0.009471,0.000000
4,0.328603,0.001467,0.847208,0.290000,43.499023,1.000000,0.019667,30,0.000162,0.001620,0.179505,0.327126,0.049069,0.000000,0.043741,0.000000
5,4.932518,0.003194,0.888384,0.150000,77.498047,1.000000,0.311000,26,0.000405,0.001052,0.071271,4.929694,0.739454,0.000000,0.026429,0.000000
6,4.446702,0.004241,0.878929,0.090000,73.499023,1.000000,0.415333,21,0.000464,0.001764,0.021924,4.443671,0.666551,0.000000,0.026993,0.000000
7,6.141104,0.004459,0.905822,0.080000,101.998047,1.000000,0.430000,26,0.000463,0.001746,0.054646,6.137171,0.920576,0.000000,0.014126,0.000000
8,2.563105,0.002735,0.877132,0.180000,72.667969,1.000000,0.234667,29,0.000362,0.001478,0.040881,2.560416,0.384062,0.000000,0.030954,0.000000
9,4.839931,0.002609,0.873614,0.150000,64.173828,1.000000,0.311000,28,0.000431,0.001098,0.071343,4.837447,0.725617,0.000000,0.025821,0.000000
10,4.874297,0.002592,0.870971,0.150000,56.791992,1.000000,0.310667,26,0.000478,0.001175,0.073447,4.871987,0.730798,0.000000,0.026796,0.000000
11,5.204861,0.002688,0.893059,0.130000,58.217773,1.000000,0.351333,25,0.000375,0.001515,0.065579,5.202557,0.780384,0.000000,0.022858,0.000000
12,0.934975,0.001950,0.849892,0.260000,44.664062,1.000000,0.076667,29,0.000236,0.001667,0.085173,0.933067,0.139960,0.000000,0.050258,0.000000
13,5.879769,0.002738,0.896399,0.100000,59.125000,1.000000,0.410667,26,0.000497,0.001188,0.057426,5.877340,0.881601,0.000000,0.018160,0.000000
14,6.235310,0.002838,0.939439,0.080000,53.722656,1.000000,0.444000,22,0.000433,0.001477,0.054421,6.233160,0.934974,0.000000,0.015007,0.000000
15,4.263554,0.002289,0.915551,0.180000,52.831055,1.000000,0.243667,26,0.000420,0.001609,0.084770,4.261524,0.639229,0.000000,0.031069,0.000000
16,5.135576,0.003258,0.936971,0.130000,60.046875,1.000000,0.338667,23,0.000405,0.001429,0.066224,5.133039,0.769956,0.000000,0.023261,0.000000
17,4.668052,0.002178,0.920387,0.160000,49.613281,1.000000,0.283333,25,0.000360,0.001978,0.077475,4.666190,0.699929,0.000000,0.029072,0.000000
18,3.695909,0.002873,0.934420,0.120000,59.174805,1.000000,0.343333,24,0.000453,0.001702,0.027344,3.693532,0.554030,0.000000,0.023005,0.000000
19,6.985023,0.003795,1.008027,0.040000,67.058594,1.000000,0.514667,20,0.000525,0.001286,0.047281,6.982429,1.047364,0.000000,0.008135,0.000000
20,7.337322,0.004314,1.036719,0.020000,70.737305,1.000000,0.555667,17,0.000462,0.001484,0.043650,7.334790,1.100218,0.000000,0.003888,0.000000
21,2.331637,0.002442,0.930348,0.190000,62.031250,1.000000,0.215667,24,0.000403,0.001270,0.043908,2.329651,0.349448,0.000000,0.037457,0.000000
22,5.641713,0.004143,1.015313,0.030000,81.894531,1.000000,0.523667,18,0.000504,0.001390,0.011336,5.639149,0.845872,0.000000,0.008068,0.000000
23,4.425539,0.002949,0.903740,0.170000,88.980469,1.000000,0.269000,27,0.000425,0.001766,0.079026,4.422840,0.663426,0.000000,0.034526,0.000000
24,6.132458,0.003817,0.963876,0.080000,92.898438,1.000000,0.439333,23,0.000460,0.001688,0.053577,6.129473,0.919421,0.000000,0.017324,0.000000
25,5.422093,0.003604,0.940557,0.120000,113.323242,1.000000,0.356667,26,0.000407,0.001517,0.064024,5.418909,0.812836,0.000000,0.030597,0.000000
