epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
0,0.637868,0.000887,0.841190,0.900000,4.500000,1.000000,0.064000,10,0.000141,0.000805,0.300000,0.636969,0.095545,0.000000,0.008766,0.000000
1,7.878188,0.000429,0.907181,0.000000,0.000000,1.000000,0.682000,6,0.000282,0.000380,0.049350,7.877827,1.181674,0.000000,0.000000,0.000000
2,7.016288,0.000567,0.932415,0.033333,1.500000,1.000000,0.592000,9,0.000213,0.000377,0.063916,7.015699,1.052355,0.000000,0.002049,0.000000
3,0.672125,0.001341,0.840904,0.290260,12.000000,1.000000,0.063000,10,0.000127,0.001024,0.300000,0.670773,0.100616,0.000000,0.013281,0.000000
4,3.956830,0.001123,0.889056,0.129405,7.000000,1.000000,0.386000,8,0.000166,0.000463,0.081942,3.955891,0.593384,0.000000,0.007937,0.000000
5,1.966199,0.001277,0.883253,0.240000,11.000000,1.000000,0.184000,10,0.000152,0.000466,0.152778,1.964905,0.294736,0.000000,0.012135,0.000000
6,6.445672,0.000747,0.916209,0.061905,3.507812,1.000000,0.525000,10,0.000198,0.000379,0.081933,6.444880,0.966732,0.000000,0.003093,0.000000
7,7.714588,0.000580,0.917261,0.000000,0.359375,1.000000,0.662000,8,0.000215,0.000379,0.049314,7.713988,1.157098,0.000000,0.000000,0.000000
8,1.861103,0.001051,0.877362,0.219286,8.499023,1.000000,0.180000,10,0.000143,0.000380,0.152894,1.860025,0.279004,0.000000,0.009828,0.000000
9,7.665968,0.000617,0.883756,0.000000,2.175781,1.000000,0.660000,10,0.000240,0.000374,0.050791,7.665271,1.149791,0.000000,0.000000,0.000000
10,6.848712,0.000631,0.932164,0.033333,1.359375,1.000000,0.598000,6,0.000198,0.000465,0.061484,6.848238,1.027236,0.000000,0.001327,0.000000
11,1.237256,0.001442,0.859104,0.253214,10.000000,1.000000,0.120000,8,0.000246,0.000479,0.200866,1.236075,0.185411,0.000000,0.011325,0.000000
12,5.708863,0.001004,0.887511,0.099341,4.945312,1.000000,0.465000,8,0.000167,0.000379,0.094022,5.707996,0.856199,0.000000,0.004731,0.000000
13,6.351260,0.001053,1.003146,0.059341,3.292969,1.000000,0.534000,6,0.000181,0.000408,0.077601,6.350578,0.952587,0.000000,0.003910,0.000000
14,0.617097,0.001283,0.854552,0.327511,11.500000,1.000000,0.060000,10,0.000113,0.000720,0.300000,0.615792,0.092369,0.000000,0.012534,0.000000
15,3.315411,0.001375,0.958270,0.166071,7.500000,1.000000,0.315000,7,0.000188,0.000375,0.100030,3.314422,0.497163,0.000000,0.009117,0.000000
16,0.743372,0.001512,0.892273,0.298582,15.113281,1.000000,0.070000,9,0.000094,0.000368,0.300000,0.742001,0.111300,0.000000,0.013452,0.000000
17,5.140198,0.000862,0.954266,0.054545,5.906250,1.000000,0.493000,7,0.000143,0.000398,0.050426,5.139554,0.770933,0.000000,0.003797,0.000000
18,2.010365,0.001297,0.888750,0.304872,15.113281,1.000000,0.100000,10,0.000095,0.000376,0.300000,2.009057,0.301359,0.000000,0.012686,0.000000
19,3.246943,0.001376,0.952412,0.156488,11.496094,1.000000,0.315000,8,0.000214,0.000361,0.100412,3.245802,0.486870,0.000000,0.008981,0.000000
20,0.630278,0.001325,0.778100,0.275683,25.410156,1.000000,0.060000,10,0.000082,0.000380,0.300000,0.628942,0.094341,0.000000,0.013148,0.000000
21,4.559337,0.001029,0.892230,0.149177,16.855469,1.000000,0.360000,9,0.000159,0.000382,0.127511,4.558348,0.683752,0.000000,0.007673,0.000000
22,3.938161,0.001339,0.945101,0.116667,21.832031,1.000000,0.373000,9,0.000180,0.000389,0.081776,3.936905,0.590536,0.000000,0.008892,0.000000
23,4.493675,0.001336,0.862044,0.091250,32.550781,1.000000,0.436000,10,0.000178,0.000379,0.065864,4.492288,0.673843,0.000000,0.004993,0.000000
24,5.608427,0.001251,0.880147,0.093333,25.100586,1.000000,0.466000,10,0.000212,0.000389,0.092087,5.607108,0.841066,0.000000,0.008735,0.000000
25,3.881738,0.003558,0.862034,0.123333,83.053711,1.000000,0.366000,10,0.000136,0.000683,0.081787,3.878098,0.581715,0.000000,0.006182,0.000000
26,5.685948,0.007478,0.874920,0.087778,162.487305,1.000000,0.469000,10,0.000197,0.000649,0.090797,5.678409,0.851761,0.000000,0.009363,0.000000
27,5.206988,0.015683,0.866783,0.117778,312.015625,1.000000,0.403000,10,0.000187,0.000447,0.113624,5.191260,0.778689,0.000000,0.071496,0.000000
