epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
0,1.414317,0.000814,0.865335,0.755556,17.000000,1.000000,0.145333,41,0.000479,0.001689,0.039162,1.413559,0.212034,0.000000,0.030750,0.000000
1,4.097985,0.001682,0.883227,0.200926,58.999023,1.000000,0.243333,41,0.000476,0.001545,0.067285,4.096432,0.614465,0.000000,0.063064,0.000000
2,7.279036,0.000824,0.920375,0.029167,9.000000,1.000000,0.536889,35,0.000638,0.001660,0.036750,7.278361,1.091754,0.000000,0.011534,0.000000
3,3.891556,0.001226,0.880040,0.211045,40.999023,1.000000,0.214889,42,0.000472,0.001604,0.073226,3.890393,0.583559,0.000000,0.046240,0.000000
4,6.654624,0.000825,0.910155,0.055518,11.500000,1.000000,0.488000,36,0.000565,0.001606,0.041282,6.653932,0.998090,0.000000,0.015094,0.000000
5,0.676484,0.001321,0.862229,0.296025,55.000000,1.000000,0.062444,45,0.000355,0.001677,0.062892,0.675151,0.101273,0.000000,0.058128,0.000000
6,6.747645,0.000789,0.922745,0.052542,10.500000,1.000000,0.489778,39,0.000610,0.001781,0.040574,6.746930,1.012039,0.000000,0.014132,0.000000
7,4.690648,0.001211,0.876892,0.163862,29.499023,1.000000,0.290444,38,0.000594,0.001536,0.060386,4.689603,0.703440,0.000000,0.038712,0.000000
8,0.153696,0.001327,0.847273,0.318122,59.500000,1.000000,0.012444,45,0.000185,0.001532,0.147406,0.152360,0.022854,0.000000,0.059187,0.000000
9,5.287398,0.000902,0.888667,0.035556,13.964844,1.000000,0.512667,44,0.000613,0.001508,0.008022,5.286483,0.792973,0.000000,0.013250,0.000000
10,5.146548,0.001404,0.863569,0.142420,32.617188,1.000000,0.345333,38,0.000535,0.001618,0.054039,5.145337,0.771801,0.000000,0.032339,0.000000
11,0.160840,0.001276,0.848139,0.317446,56.999023,1.000000,0.013111,45,0.000162,0.001643,0.147406,0.159555,0.023933,0.000000,0.057214,0.000000
12,6.255466,0.001153,0.893887,0.084921,23.312500,1.000000,0.445333,41,0.000636,0.001474,0.042976,6.254385,0.938158,0.000000,0.021117,0.000000
13,7.335735,0.000999,0.940198,0.014074,9.464844,1.000000,0.557333,28,0.000560,0.001665,0.035537,7.335077,1.100262,0.000000,0.004586,0.000000
14,3.022297,0.001356,0.892079,0.268598,43.000000,1.000000,0.140000,38,0.000427,0.001568,0.089963,3.021137,0.453171,0.000000,0.050077,0.000000
15,4.080145,0.001352,0.914797,0.203771,38.023438,1.000000,0.228222,36,0.000476,0.001555,0.070290,4.079043,0.611856,0.000000,0.043478,0.000000
16,7.136564,0.000881,0.987474,0.027831,7.765625,1.000000,0.532667,29,0.000552,0.001612,0.037613,7.135962,1.070394,0.000000,0.007895,0.000000
17,1.041716,0.001328,0.871716,0.292741,51.177734,1.000000,0.099333,41,0.000326,0.001622,0.047866,1.040493,0.156074,0.000000,0.052566,0.000000
18,5.843932,0.001218,0.954244,0.093258,22.410156,1.000000,0.411111,30,0.000673,0.001592,0.046350,5.843091,0.876464,0.000000,0.023058,0.000000
19,7.119343,0.001168,1.040919,0.028205,18.824219,1.000000,0.535333,22,0.000628,0.001668,0.037691,7.118737,1.067811,0.000000,0.009121,0.000000
20,5.278663,0.001582,0.995614,0.154605,42.292969,1.000000,0.361333,28,0.000563,0.001799,0.051848,5.265904,0.789886,0.000000,0.035097,0.000000
21,4.315665,0.001498,0.969922,0.192669,52.863281,1.000000,0.266000,31,0.000489,0.002129,0.064179,4.301102,0.645165,0.000000,0.042734,0.000000
22,0.263965,0.001364,0.851035,0.345456,91.734375,1.000000,0.023333,45,0.000180,0.001635,0.103630,0.262591,0.039389,0.000000,0.056137,0.000000
23,3.611740,0.001716,0.959413,0.131775,69.074219,1.000000,0.350444,32,0.000610,0.001494,0.018237,3.610495,0.541574,0.000000,0.038220,0.000000
24,2.506593,0.001818,0.932758,0.185685,95.515625,1.000000,0.245778,34,0.000479,0.001547,0.026114,2.505199,0.375780,0.000000,0.046618,0.000000
25,4.885707,0.001825,0.907626,0.167127,91.650391,1.000000,0.301778,41,0.000502,0.001673,0.059074,4.884021,0.732603,0.000000,0.050311,0.000000
26,5.262310,0.001607,1.000896,0.032581,77.803711,1.000000,0.510000,32,0.000603,0.001628,0.007950,5.261134,0.789170,0.000000,0.011772,0.000000
27,5.537207,0.001955,0.921516,0.128740,120.656250,1.000000,0.369111,38,0.000545,0.001596,0.051400,5.535530,0.830330,0.000000,0.035690,0.000000
28,7.022304,0.002748,0.987477,0.034034,163.643555,1.000000,0.519111,33,0.000681,0.001578,0.039326,7.020256,1.053038,0.000000,0.012156,0.000000
29,7.496789,0.002840,0.994371,0.006667,183.084961,1.000000,0.575778,33,0.000590,0.001649,0.034615,7.494670,1.124200,0.000000,0.015031,0.000000
30,3.456301,0.000732,0.895080,0.377778,8.500000,1.000000,0.356000,38,0.000603,0.001609,0.017500,3.455656,0.518348,0.000000,0.018039,0.000000
31,2.414166,0.001153,0.890463,0.228611,35.499023,1.000000,0.239333,43,0.000504,0.001705,0.026090,2.413042,0.361956,0.000000,0.042641,0.000000
32,5.543484,0.001078,0.896823,0.133876,23.500000,1.000000,0.372444,38,0.000676,0.001543,0.050518,5.542549,0.831382,0.000000,0.030434,0.000000
33,6.365601,0.000867,0.911258,0.070767,12.500000,1.000000,0.460444,37,0.000625,0.001634,0.042820,6.364858,0.954729,0.000000,0.018113,0.000000
34,1.663709,0.001237,0.870250,0.234817,42.000000,1.000000,0.161333,42,0.000459,0.001544,0.034976,1.662539,0.249381,0.000000,0.048592,0.000000
35,7.818323,0.000614,0.925289,0.000000,0.000000,1.000000,0.587556,34,0.000622,0.001591,0.033990,7.817823,1.172673,0.000000,0.000000,0.000000
36,6.520939,0.000819,0.905259,0.057937,9.500000,1.000000,0.477333,35,0.000572,0.001626,0.040561,6.520270,0.978041,0.000000,0.014037,0.000000
37,7.691469,0.000611,0.912242,0.000000,0.000000,1.000000,0.582444,32,0.000510,0.001656,0.034844,7.690998,1.153650,0.000000,0.000000,0.000000
38,5.523439,0.000991,0.879106,0.111905,17.000000,1.000000,0.378667,34,0.000586,0.001584,0.050201,5.522663,0.828399,0.000000,0.024631,0.000000
39,5.103673,0.001164,0.867996,0.146032,23.992188,1.000000,0.344667,36,0.000735,0.001545,0.052886,5.102717,0.765408,0.000000,0.031310,0.000000
40,4.033452,0.001330,0.882001,0.108493,21.156250,1.000000,0.398444,36,0.000580,0.001609,0.015108,4.032359,0.604854,0.000000,0.027116,0.000000
41,4.220715,0.000985,0.877951,0.085899,18.421875,1.000000,0.419111,41,0.000710,0.001528,0.013488,4.219789,0.632968,0.000000,0.021148,0.000000
42,6.904608,0.000979,0.897650,0.041587,10.351562,1.000000,0.515333,30,0.000687,0.001516,0.037159,6.903922,1.035588,0.000000,0.010005,0.000000
43,6.749699,0.001287,0.909405,0.055238,14.500000,1.000000,0.500222,27,0.000542,0.001547,0.039732,6.748893,1.012334,0.000000,0.010967,0.000000
44,3.059094,0.001379,0.870150,0.274211,41.816406,1.000000,0.137778,39,0.000415,0.001579,0.091979,3.057884,0.458683,0.000000,0.044779,0.000000
45,2.980075,0.001310,0.871610,0.263453,46.660156,1.000000,0.128889,44,0.000399,0.001536,0.093379,2.978780,0.446817,0.000000,0.049409,0.000000
46,1.633127,0.001302,0.888053,0.237943,45.636719,1.000000,0.156889,42,0.000361,0.001455,0.036924,1.631896,0.244784,0.000000,0.049994,0.000000
47,6.365773,0.001093,0.959861,0.077831,17.703125,1.000000,0.454667,34,0.000690,0.001555,0.042828,6.364916,0.954737,0.000000,0.019888,0.000000
48,0.163962,0.001218,0.833128,0.334873,64.847656,1.000000,0.013556,45,0.000138,0.001456,0.147406,0.162736,0.024410,0.000000,0.054558,0.000000
49,6.505219,0.001105,1.021701,0.059288,19.843750,1.000000,0.470889,27,0.000733,0.001563,0.042456,6.504525,0.975679,0.000000,0.017157,0.000000
50,6.319808,0.001174,1.017137,0.070899,23.160156,1.000000,0.466667,27,0.000702,0.001661,0.041809,6.319073,0.947861,0.000000,0.014764,0.000000
51,4.851625,0.001454,0.961797,0.164830,46.921875,1.000000,0.319333,32,0.000624,0.001544,0.056945,4.850566,0.727585,0.000000,0.038456,0.000000
52,3.295242,0.001468,0.965828,0.149564,58.363281,1.000000,0.316444,31,0.000548,0.001580,0.019975,3.294207,0.494131,0.000000,0.034745,0.000000
53,3.231355,0.001455,0.965240,0.160589,63.472656,1.000000,0.314222,34,0.000519,0.001522,0.020871,3.230233,0.484535,0.000000,0.038634,0.000000
54,5.614957,0.001501,1.001025,0.118586,60.070312,1.000000,0.393333,32,0.000578,0.001567,0.048290,5.613862,0.842079,0.000000,0.030238,0.000000
55,3.525139,0.001790,1.008906,0.138522,86.535156,1.000000,0.337111,32,0.000530,0.001510,0.019091,3.523841,0.528576,0.000000,0.040250,0.000000
56,0.157415,0.001443,0.831285,0.355087,126.761719,1.000000,0.012667,45,0.000141,0.001544,0.147406,0.155963,0.023394,0.000000,0.064818,0.000000
57,5.050171,0.002090,0.929344,0.154784,133.886719,1.000000,0.324444,37,0.000647,0.001515,0.055932,5.048428,0.757264,0.000000,0.057059,0.000000
58,6.296136,0.002088,0.961909,0.074497,142.909180,1.000000,0.451333,37,0.000588,0.001526,0.043321,6.294389,0.944158,0.000000,0.019061,0.000000
59,5.262615,0.002636,0.966092,0.135157,197.806641,1.000000,0.354667,36,0.000525,0.001591,0.052352,5.260480,0.789072,0.000000,0.046467,0.000000
60,3.452511,0.000733,0.895604,0.377778,8.500000,1.000000,0.356444,38,0.000613,0.001769,0.017474,3.451863,0.517780,0.000000,0.017991,0.000000
61,5.090369,0.001094,0.905819,0.146667,28.499023,1.000000,0.348889,42,0.000564,0.001608,0.052686,5.089322,0.763398,0.000000,0.035145,0.000000
62,2.962704,0.001370,0.865654,0.285489,52.500000,1.000000,0.124889,43,0.000387,0.001607,0.095469,2.961381,0.444207,0.000000,0.056506,0.000000
63,4.412838,0.001341,0.879745,0.185512,38.500000,1.000000,0.270000,39,0.000617,0.001644,0.062840,4.411654,0.661748,0.000000,0.045724,0.000000
64,6.091771,0.000973,0.909157,0.079272,17.000000,1.000000,0.442222,38,0.000597,0.001625,0.042975,6.090918,0.913638,0.000000,0.022057,0.000000
65,6.305458,0.000967,0.905352,0.078532,15.999023,1.000000,0.443333,37,0.000539,0.001554,0.043972,6.304634,0.945695,0.000000,0.022104,0.000000
66,5.266432,0.001031,0.889729,0.129074,22.500000,1.000000,0.351111,38,0.000666,0.001514,0.052810,5.265536,0.789830,0.000000,0.029516,0.000000
67,6.664536,0.000824,0.907714,0.057648,9.500000,1.000000,0.481111,36,0.000606,0.001667,0.041451,6.663844,0.999577,0.000000,0.014571,0.000000
68,1.981509,0.001223,0.869010,0.224766,37.999023,1.000000,0.192444,40,0.000505,0.001586,0.031505,1.980404,0.297061,0.000000,0.045249,0.000000
69,6.866891,0.001127,0.887581,0.046032,14.738281,1.000000,0.509111,37,0.000893,0.001601,0.039550,6.865931,1.029890,0.000000,0.012198,0.000000
70,2.227282,0.001254,0.866595,0.196358,35.600586,1.000000,0.218222,38,0.000457,0.001473,0.028630,2.226203,0.333930,0.000000,0.042854,0.000000
71,1.177227,0.001312,0.860710,0.274261,49.430664,1.000000,0.113556,44,0.000436,0.001501,0.044494,1.175930,0.176389,0.000000,0.053884,0.000000
72,7.258674,0.001019,0.904922,0.028070,14.557617,1.000000,0.532000,38,0.000607,0.001526,0.038097,7.257779,1.088667,0.000000,0.009014,0.000000
73,0.421506,0.001242,0.855550,0.295872,51.773438,1.000000,0.038000,44,0.000211,0.001553,0.083230,0.420282,0.063042,0.000000,0.053774,0.000000
74,7.201267,0.000936,0.947250,0.020855,11.890625,1.000000,0.544667,37,0.000543,0.001565,0.036936,7.200461,1.080069,0.000000,0.007194,0.000000
75,5.801006,0.001283,0.953770,0.106960,22.749023,1.000000,0.394000,30,0.000568,0.001571,0.048540,5.800123,0.870018,0.000000,0.027341,0.000000
76,5.917722,0.001241,0.945508,0.103111,20.687500,1.000000,0.418667,28,0.000591,0.001561,0.045670,5.916921,0.887538,0.000000,0.023795,0.000000
77,3.775334,0.001177,0.924653,0.122383,21.269531,1.000000,0.364889,31,0.000516,0.001542,0.016619,3.774497,0.566175,0.000000,0.026435,0.000000
78,2.518870,0.001241,0.875388,0.324324,57.371094,1.000000,0.085778,42,0.000309,0.001574,0.110150,2.517700,0.377655,0.000000,0.050386,0.000000
79,4.426567,0.001362,0.933279,0.177972,40.343750,1.000000,0.277778,33,0.000571,0.001551,0.060835,4.425545,0.663832,0.000000,0.038267,0.000000
80,5.112996,0.001463,0.980899,0.128453,43.002930,1.000000,0.349556,29,0.000628,0.001616,0.052260,5.112028,0.766804,0.000000,0.032562,0.000000
81,0.405255,0.001403,0.865481,0.343108,73.819336,1.000000,0.038444,42,0.000247,0.001563,0.083436,0.403935,0.060590,0.000000,0.058778,0.000000
82,4.562917,0.001515,0.956893,0.174963,53.070312,1.000000,0.282889,36,0.000678,0.001557,0.060280,4.561683,0.684252,0.000000,0.045381,0.000000
83,1.493535,0.001565,0.917428,0.247093,75.737305,1.000000,0.143111,39,0.000440,0.001478,0.039158,1.492163,0.223824,0.000000,0.058541,0.000000
84,6.543137,0.001565,1.037418,0.052804,47.910156,1.000000,0.487333,27,0.000689,0.001619,0.039622,6.542167,0.981325,0.000000,0.020283,0.000000
85,0.698370,0.001678,0.852784,0.319029,106.875000,1.000000,0.064222,45,0.000276,0.001572,0.062944,0.696680,0.104502,0.000000,0.069342,0.000000
86,2.987865,0.001839,0.889258,0.258131,147.932617,1.000000,0.126000,42,0.000315,0.001475,0.095465,2.986135,0.447920,0.000000,0.071577,0.000000
87,4.594998,0.002096,0.966073,0.166349,146.233398,1.000000,0.282222,38,0.000504,0.001617,0.061321,4.593207,0.688981,0.000000,0.055258,0.000000
88,6.877852,0.002293,1.018567,0.043679,133.148438,1.000000,0.510667,34,0.000614,0.001600,0.038829,6.876086,1.031413,0.000000,0.027422,0.000000
89,7.027164,0.003130,1.044509,0.037778,189.314453,1.000000,0.523333,31,0.000566,0.001789,0.038556,7.011402,1.051710,0.000000,0.014380,0.000000
90,5.730514,0.000691,0.916001,0.288889,6.500000,1.000000,0.414889,41,0.000639,0.001813,0.046413,5.636185,0.845428,0.000000,0.013652,0.000000
91,0.147937,0.001388,0.846901,0.410278,61.500000,1.000000,0.012000,45,0.000158,0.001642,0.147406,0.146540,0.021981,0.000000,0.062213,0.000000
92,5.792828,0.001130,0.903996,0.114087,26.500000,1.000000,0.392444,39,0.000709,0.001602,0.048786,5.791822,0.868773,0.000000,0.031735,0.000000
93,2.398439,0.001293,0.879849,0.182726,39.500000,1.000000,0.232000,41,0.000559,0.001672,0.027294,2.397242,0.359586,0.000000,0.047266,0.000000
94,1.712650,0.001376,0.875772,0.239161,50.000000,1.000000,0.165778,43,0.000425,0.001535,0.034966,1.711319,0.256698,0.000000,0.055432,0.000000
95,0.181063,0.001556,0.848947,0.327631,69.500000,1.000000,0.013556,44,0.000149,0.001499,0.147406,0.179533,0.026930,0.000000,0.068415,0.000000
96,2.300550,0.001364,0.882140,0.198788,46.999023,1.000000,0.217556,42,0.000526,0.001504,0.028602,2.299259,0.344889,0.000000,0.052264,0.000000
97,2.563530,0.001339,0.880811,0.187013,41.832031,1.000000,0.243333,41,0.000507,0.001637,0.026114,2.562289,0.384343,0.000000,0.047697,0.000000
98,3.476145,0.001372,0.867465,0.239923,50.164062,1.000000,0.175333,43,0.000386,0.001577,0.081594,3.474817,0.521223,0.000000,0.054080,0.000000
99,0.805772,0.001457,0.860175,0.282807,60.498047,1.000000,0.074222,44,0.000296,0.001551,0.056865,0.804336,0.120650,0.000000,0.062895,0.000000
100,5.131908,0.001133,0.887683,0.137235,31.320312,1.000000,0.341111,43,0.000603,0.001652,0.053925,5.130800,0.769620,0.000000,0.035117,0.000000
101,0.660784,0.001466,0.857352,0.291722,59.831055,1.000000,0.062000,44,0.000298,0.001574,0.063087,0.659339,0.098901,0.000000,0.062679,0.000000
102,3.188577,0.001275,0.887370,0.159129,34.315430,1.000000,0.302889,40,0.000594,0.001512,0.020860,3.187422,0.478113,0.000000,0.040373,0.000000
103,2.532854,0.001338,0.884532,0.189830,39.538086,1.000000,0.242667,40,0.000378,0.001547,0.026122,2.531644,0.379747,0.000000,0.045927,0.000000
104,2.760278,0.001215,0.895952,0.168693,35.327148,1.000000,0.268444,40,0.000550,0.001555,0.023887,2.759177,0.413877,0.000000,0.040554,0.000000
105,2.729967,0.001341,0.892665,0.192275,49.113281,1.000000,0.258222,42,0.000500,0.001552,0.024958,2.728695,0.409304,0.000000,0.047031,0.000000
106,0.170719,0.001388,0.832226,0.328451,70.925781,1.000000,0.013556,45,0.000204,0.001525,0.147406,0.169322,0.025398,0.000000,0.062228,0.000000
107,7.222940,0.000983,0.957964,0.027831,19.046875,1.000000,0.535333,35,0.000636,0.001594,0.037075,7.222141,1.083321,0.000000,0.008890,0.000000
108,2.593778,0.001436,0.904593,0.190820,53.850586,1.000000,0.252667,39,0.000618,0.001618,0.024965,2.592513,0.388877,0.000000,0.044855,0.000000
109,5.862123,0.001571,0.959343,0.105053,30.928711,1.000000,0.409111,30,0.000660,0.001668,0.047599,5.861046,0.879157,0.000000,0.027727,0.000000
110,6.846799,0.001359,1.002628,0.036402,19.300781,1.000000,0.520000,24,0.000655,0.001880,0.037847,6.846040,1.026906,0.000000,0.009233,0.000000
111,2.553337,0.001679,0.922948,0.201192,67.472656,1.000000,0.252444,35,0.000546,0.001720,0.024965,2.552010,0.382801,0.000000,0.046410,0.000000
112,0.162635,0.001543,0.831741,0.340845,104.662109,1.000000,0.013333,45,0.000161,0.001574,0.147406,0.161083,0.024162,0.000000,0.069204,0.000000
