epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
0,0.791122,0.001725,0.841190,0.270000,13.500000,1.000000,0.064000,10,0.000130,0.000590,0.300000,0.789382,0.118407,0.000000,0.017142,0.000000
1,7.918755,0.005010,0.907181,0.000000,30.000000,1.000000,0.682000,6,0.000284,0.000364,0.049350,7.915714,1.187357,0.000000,0.000000,0.000000
2,7.156620,0.004534,0.932415,0.030000,41.500000,1.000000,0.592000,9,0.000189,0.000447,0.063916,7.152507,1.072876,0.000000,0.001803,0.000000
3,0.777427,0.001388,0.840904,0.270000,13.500000,1.000000,0.063000,10,0.000121,0.000396,0.300000,0.776028,0.116404,0.000000,0.013742,0.000000
4,4.068058,0.003221,0.889056,0.120000,26.000000,1.000000,0.386000,8,0.000169,0.000377,0.081942,4.065458,0.609819,0.000000,0.006593,0.000000
5,2.071747,0.002521,0.883253,0.210000,25.500000,1.000000,0.184000,10,0.000154,0.000383,0.152778,2.069209,0.310381,0.000000,0.010995,0.000000
6,6.521444,0.003902,0.916209,0.060000,39.005859,1.000000,0.525000,10,0.000208,0.000384,0.081933,6.517512,0.977627,0.000000,0.003248,0.000000
7,7.829306,0.004311,0.917261,0.000000,35.359375,1.000000,0.662000,8,0.000210,0.000408,0.049314,7.825821,1.173873,0.000000,0.000000,0.000000
8,1.974638,0.002547,0.877362,0.210000,25.500000,1.000000,0.180000,10,0.000130,0.000402,0.152894,1.972074,0.295811,0.000000,0.011096,0.000000
9,7.786562,0.002794,0.883756,0.000000,27.175781,1.000000,0.660000,10,0.000227,0.000419,0.050791,7.783733,1.167560,0.000000,0.000000,0.000000
10,6.981369,0.003656,0.932164,0.030000,21.859375,1.000000,0.598000,6,0.000189,0.000505,0.061484,6.979143,1.046871,0.000000,0.001797,0.000000
11,1.354105,0.001592,0.859104,0.240000,12.000000,1.000000,0.120000,8,0.000151,0.000401,0.200866,1.352817,0.202923,0.000000,0.012662,0.000000
12,5.831017,0.002061,0.887511,0.090000,15.444336,1.000000,0.465000,8,0.000220,0.000380,0.094022,5.829341,0.874401,0.000000,0.005086,0.000000
13,6.479740,0.003144,1.003146,0.060000,18.292969,1.000000,0.534000,6,0.000179,0.000383,0.077601,6.477824,0.971674,0.000000,0.003368,0.000000
14,0.722636,0.001420,0.854552,0.270000,13.500000,1.000000,0.060000,10,0.000105,0.000409,0.300000,0.721206,0.108181,0.000000,0.013945,0.000000
15,3.435143,0.002615,0.958270,0.150000,17.499023,1.000000,0.315000,7,0.000180,0.000360,0.100030,3.433286,0.514993,0.000000,0.008340,0.000000
16,0.850107,0.001565,0.892273,0.270000,17.613281,1.000000,0.070000,9,0.000128,0.000457,0.300000,0.848689,0.127303,0.000000,0.014040,0.000000
17,5.260609,0.003389,0.954266,0.060000,27.406250,1.000000,0.493000,7,0.000169,0.000382,0.050426,5.258198,0.788730,0.000000,0.003338,0.000000
18,2.089763,0.001382,0.888750,0.270000,17.612305,1.000000,0.100000,10,0.000083,0.000425,0.300000,2.088369,0.313255,0.000000,0.013524,0.000000
19,3.364411,0.002371,0.952412,0.150000,21.996094,1.000000,0.315000,8,0.000180,0.000509,0.100412,3.362477,0.504372,0.000000,0.008638,0.000000
20,0.734330,0.001344,0.778100,0.270000,26.410156,1.000000,0.060000,10,0.000092,0.000442,0.300000,0.732976,0.109946,0.000000,0.013316,0.000000
21,4.640476,0.003171,0.892230,0.150000,41.855469,1.000000,0.360000,9,0.000202,0.000375,0.127511,4.637592,0.695639,0.000000,0.008833,0.000000
22,4.040154,0.002988,0.945101,0.120000,41.332031,1.000000,0.373000,9,0.000191,0.000387,0.081776,4.037434,0.605615,0.000000,0.006684,0.000000
23,4.618165,0.003440,0.862044,0.090000,60.549805,1.000000,0.436000,10,0.000183,0.000385,0.065864,4.614699,0.692205,0.000000,0.004140,0.000000
24,5.699361,0.003827,0.880147,0.090000,60.600586,1.000000,0.466000,10,0.000257,0.000362,0.092087,5.695501,0.854325,0.000000,0.007483,0.000000
25,3.994041,0.003876,0.862034,0.120000,97.553711,1.000000,0.366000,10,0.000161,0.000450,0.081787,3.990140,0.598521,0.000000,0.006357,0.000000
26,5.764247,0.008824,0.874920,0.090000,187.487305,1.000000,0.469000,10,0.000196,0.000476,0.090797,5.755397,0.863310,0.000000,0.009924,0.000000
27,5.291303,0.015786,0.866783,0.120000,333.513672,1.000000,0.403000,10,0.000167,0.000384,0.113624,5.275492,0.791324,0.000000,0.072159,0.000000
28,7.206122,0.052531,0.864277,0.030000,1204.390625,1.000000,0.595000,10,0.000232,0.000417,0.066343,7.153553,1.073033,0.000000,0.004015,0.000000
29,2.256295,0.173617,0.850065,0.210000,3149.835938,1.000000,0.190000,10,0.000185,0.000603,0.153012,2.082656,0.312398,0.000000,0.383204,0.000000
30,2.110787,0.002730,0.885241,0.210000,25.500000,1.000000,0.195000,10,0.000148,0.000511,0.152770,2.108040,0.316206,0.000000,0.012530,0.000000
31,5.609240,0.003894,0.924467,0.090000,39.500000,1.000000,0.448000,10,0.000201,0.000366,0.098736,5.605319,0.840798,0.000000,0.004859,0.000000
32,3.963976,0.002836,0.894256,0.180000,29.000000,1.000000,0.285000,10,0.000189,0.000375,0.153418,3.961121,0.594168,0.000000,0.009117,0.000000
33,5.349488,0.003927,0.873974,0.060000,23.000000,1.000000,0.507000,6,0.000162,0.000438,0.050480,5.347073,0.802061,0.000000,0.003660,0.000000
34,1.420141,0.001948,0.856434,0.240000,17.000000,1.000000,0.126000,9,0.000154,0.000373,0.200786,1.418374,0.212756,0.000000,0.012733,0.000000
35,3.912853,0.002897,0.894883,0.180000,29.000000,1.000000,0.291000,10,0.000194,0.000374,0.148128,3.909930,0.586489,0.000000,0.009373,0.000000
36,0.787280,0.001434,0.840904,0.270000,13.500000,1.000000,0.063000,10,0.000101,0.000469,0.300000,0.785822,0.117873,0.000000,0.014170,0.000000
37,7.919897,0.004081,0.907679,0.000000,35.714844,1.000000,0.668000,9,0.000195,0.000383,0.049371,7.916172,1.187426,0.000000,0.000000,0.000000
38,6.429375,0.004075,0.913920,0.060000,28.000000,1.000000,0.537000,7,0.000198,0.000595,0.075406,6.426465,0.963970,0.000000,0.003216,0.000000
39,6.824881,0.002446,0.872090,0.060000,20.074219,1.000000,0.560000,9,0.000182,0.000439,0.077181,6.822622,1.023393,0.000000,0.003504,0.000000
40,5.933980,0.002736,0.899532,0.090000,20.671875,1.000000,0.482000,8,0.000184,0.000510,0.092637,5.931738,0.889761,0.000000,0.005043,0.000000
41,4.495795,0.002590,0.900954,0.150000,22.855469,1.000000,0.351000,9,0.000157,0.000450,0.127350,4.493440,0.674016,0.000000,0.008272,0.000000
42,5.940878,0.003214,0.935639,0.090000,24.796875,1.000000,0.475000,8,0.000199,0.000459,0.092150,5.938279,0.890742,0.000000,0.004923,0.000000
43,7.677391,0.004277,0.967214,0.000000,30.292969,1.000000,0.645000,7,0.000244,0.000476,0.053554,7.674343,1.151151,0.000000,0.000000,0.000000
44,5.250853,0.003059,0.903939,0.060000,23.714844,1.000000,0.501000,8,0.000232,0.000494,0.050483,5.248370,0.787255,0.000000,0.003708,0.000000
45,5.536718,0.002458,0.954343,0.120000,11.000000,1.000000,0.418000,5,0.000209,0.000403,0.112442,5.535456,0.830318,0.000000,0.007104,0.000000
46,7.183775,0.004593,0.937466,0.030000,26.499023,1.000000,0.596000,6,0.000207,0.000419,0.065243,7.180943,1.077141,0.000000,0.001720,0.000000
47,1.432237,0.002191,0.868169,0.240000,21.999023,1.000000,0.125000,10,0.000123,0.000462,0.200966,1.430000,0.214500,0.000000,0.012434,0.000000
48,4.087540,0.002914,0.933691,0.120000,25.425781,1.000000,0.385000,8,0.000200,0.000377,0.082106,4.085185,0.612778,0.000000,0.007624,0.000000
49,4.136223,0.002968,0.932667,0.120000,30.410156,1.000000,0.391000,9,0.000179,0.000378,0.081813,4.133527,0.620029,0.000000,0.006785,0.000000
50,5.970167,0.003525,0.918631,0.090000,35.156250,1.000000,0.498000,10,0.000208,0.000451,0.086991,5.966607,0.894991,0.000000,0.004849,0.000000
51,3.349584,0.003285,0.910186,0.150000,35.398438,1.000000,0.316000,9,0.000170,0.000467,0.100653,3.346589,0.501988,0.000000,0.009414,0.000000
52,4.880196,0.003820,0.925638,0.090000,34.500000,1.000000,0.456000,9,0.000187,0.000712,0.065835,4.876720,0.731508,0.000000,0.005365,0.000000
53,5.183866,0.004279,0.919453,0.060000,42.785156,1.000000,0.491000,9,0.000135,0.000376,0.050264,5.179985,0.776998,0.000000,0.004097,0.000000
54,2.157962,0.002954,0.858503,0.210000,47.346680,1.000000,0.200000,10,0.000116,0.000500,0.152889,2.154981,0.323247,0.000000,0.010794,0.000000
55,7.147511,0.003731,0.963758,0.030000,42.234375,1.000000,0.594000,9,0.000228,0.000382,0.060895,7.144074,1.071611,0.000000,0.001124,0.000000
56,1.508547,0.002418,0.861653,0.240000,58.686523,1.000000,0.133000,10,0.000097,0.000702,0.200064,1.506116,0.225917,0.000000,0.014745,0.000000
57,2.707270,0.002775,0.868488,0.180000,58.006836,1.000000,0.247000,10,0.000121,0.000426,0.122613,2.704476,0.405671,0.000000,0.011904,0.000000
58,3.273775,0.003061,0.948644,0.210000,83.335938,1.000000,0.227000,9,0.000324,0.000472,0.182666,3.270964,0.490645,0.000000,0.024426,0.000000
59,4.020856,0.010110,0.957477,0.180000,221.757812,1.000000,0.289000,9,0.000159,0.000444,0.154259,4.011737,0.601761,0.000000,0.038077,0.000000
60,2.593771,0.002907,0.892941,0.180000,29.000000,1.000000,0.239000,10,0.000158,0.000474,0.123008,2.590845,0.388627,0.000000,0.010013,0.000000
61,1.312591,0.002176,0.870783,0.240000,22.000000,1.000000,0.115000,10,0.000120,0.000392,0.200009,1.310402,0.196560,0.000000,0.012307,0.000000
62,1.473692,0.001909,0.857952,0.240000,17.000000,1.000000,0.129000,9,0.000148,0.000456,0.200368,1.471960,0.220794,0.000000,0.012331,0.000000
63,1.947199,0.002536,0.881855,0.210000,25.500000,1.000000,0.177000,10,0.000143,0.000377,0.153524,1.944646,0.291697,0.000000,0.011109,0.000000
64,7.310557,0.004460,0.908644,0.030000,31.500000,1.000000,0.619000,7,0.000297,0.000375,0.062137,7.307393,1.096109,0.000000,0.001733,0.000000
65,0.782169,0.001412,0.838810,0.270000,13.500000,1.000000,0.062000,10,0.000121,0.000528,0.300000,0.780746,0.117112,0.000000,0.013983,0.000000
66,5.949022,0.003821,0.916744,0.090000,34.500000,1.000000,0.481000,9,0.000247,0.000713,0.092048,5.945539,0.891831,0.000000,0.004908,0.000000
67,6.171949,0.002794,0.857664,0.090000,20.867188,1.000000,0.487000,8,0.000209,0.000448,0.094399,6.169676,0.925451,0.000000,0.005294,0.000000
68,7.004677,0.004504,0.943939,0.030000,36.500000,1.000000,0.586000,8,0.000218,0.000371,0.064990,7.001013,1.050152,0.000000,0.001803,0.000000
