epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
0,1.339438,0.001216,0.828387,0.800000,2.000000,1.000000,0.138000,5,0.000132,0.000328,0.400000,1.338207,0.200731,0.000000,0.005948,0.000000
1,6.093176,0.000461,0.879592,0.011111,0.500000,1.000000,0.628000,3,0.000173,0.000215,0.106722,6.092864,0.913930,0.000000,0.000829,4.000000
2,7.770963,0.000232,0.914228,0.000000,0.000000,1.000000,0.778000,3,0.000128,0.000232,0.025881,7.770787,1.165618,0.000000,0.000000,0.000000
3,1.497262,0.000599,0.837447,0.101515,2.000000,1.000000,0.148000,5,0.000110,0.000227,0.400000,1.496649,0.224497,0.000000,0.002863,7.000000
4,2.683480,0.000486,0.893301,0.058889,1.500000,1.000000,0.270000,5,0.000080,0.000194,0.245855,2.682970,0.402446,0.000000,0.002186,7.000000
5,4.855289,0.000452,0.890776,0.041667,1.000000,1.000000,0.482000,4,0.000142,0.000186,0.166646,4.854903,0.728236,0.000000,0.001435,5.000000
6,4.436767,0.000369,0.914603,0.053571,1.000000,1.000000,0.448000,5,0.000111,0.000185,0.166067,4.436374,0.665456,0.000000,0.001384,3.000000
7,6.036279,0.000421,0.898194,0.025000,0.898438,1.000000,0.606000,5,0.000139,0.000203,0.103897,6.035827,0.905374,0.000000,0.000753,2.000000
8,1.996220,0.000506,0.841600,0.095794,2.000000,1.000000,0.200000,5,0.000089,0.000196,0.400000,1.995700,0.299355,0.000000,0.002394,7.000000
9,7.375467,0.000366,0.905356,0.000000,0.722656,1.000000,0.754000,5,0.000097,0.000183,0.025640,7.375066,1.106260,0.000000,0.000000,0.000000
10,5.755541,0.000420,0.933877,0.020000,0.898438,1.000000,0.600000,4,0.000119,0.000180,0.105725,5.755174,0.863276,0.000000,0.000757,2.000000
11,5.885297,0.000419,0.882153,0.033333,1.019531,1.000000,0.604000,4,0.000151,0.000192,0.105807,5.884933,0.882740,0.000000,0.000757,1.000000
12,4.675008,0.000465,0.901538,0.061905,1.421875,1.000000,0.468000,5,0.000121,0.000185,0.168993,4.674519,0.701178,0.000000,0.001302,2.000000
13,2.778126,0.000601,0.890660,0.080556,1.500000,1.000000,0.286000,4,0.000114,0.000190,0.245198,2.777626,0.416644,0.000000,0.002232,5.000000
14,2.649262,0.000527,0.878644,0.070794,1.839844,1.000000,0.270000,5,0.000072,0.000206,0.245229,2.648715,0.397307,0.000000,0.002087,5.000000
15,1.400604,0.000572,0.782222,0.102143,2.000000,1.000000,0.138000,5,0.000075,0.000185,0.400000,1.400018,0.210003,0.000000,0.002765,6.000000
16,6.186353,0.000383,1.009762,0.018182,0.843750,1.000000,0.622000,4,0.000135,0.000197,0.103363,6.186016,0.927902,0.000000,0.000704,2.000000
17,5.467937,0.000386,0.943219,0.033333,0.500000,1.000000,0.550000,4,0.000124,0.000200,0.100116,5.467597,0.820140,0.000000,0.000855,1.000000
18,2.807051,0.000528,0.886525,0.088571,1.500000,1.000000,0.290000,5,0.000101,0.000206,0.245036,2.806504,0.420976,0.000000,0.002280,4.000000
19,4.388915,0.000619,0.986741,0.045000,4.558594,1.000000,0.446000,4,0.000117,0.000210,0.167826,4.388395,0.658259,0.000000,0.002141,4.000000
20,7.232667,0.000189,1.029315,0.000000,0.000000,1.000000,0.744000,4,0.000190,0.000199,0.024790,7.232480,1.084872,0.000000,0.000000,0.000000
21,1.733120,0.000970,0.961250,0.083889,9.097656,1.000000,0.180000,4,0.000106,0.000192,0.400000,1.732331,0.259850,0.000000,0.003837,9.000000
22,3.418015,0.000844,0.879123,0.055385,8.597656,1.000000,0.340000,5,0.000114,0.000204,0.249678,3.417152,0.512573,0.000000,0.003874,7.000000
23,2.610593,0.000480,0.880385,0.055769,1.500000,1.000000,0.268000,5,0.000121,0.000212,0.245675,2.610095,0.391514,0.000000,0.002106,8.000000
24,1.368253,0.000855,0.722515,0.073333,13.046875,1.000000,0.142000,5,0.000077,0.000200,0.400000,1.367383,0.205107,0.000000,0.004180,10.000000
25,2.837249,0.002163,0.854848,0.038182,25.242188,1.000000,0.284000,5,0.000112,0.000184,0.246402,2.835066,0.425260,0.000000,0.003491,12.000000
26,7.413983,0.002218,0.877597,0.000000,27.097656,1.000000,0.746000,5,0.000173,0.000200,0.023286,7.411726,1.111759,0.000000,0.000000,0.000000
27,1.451929,0.002677,0.682117,0.050000,37.660156,1.000000,0.146000,5,0.000086,0.000203,0.400000,1.449237,0.217386,0.000000,0.013290,17.000000
28,1.365725,0.006961,0.682976,0.048182,65.554688,1.000000,0.136000,5,0.000091,0.000212,0.400000,1.358750,0.203813,0.000000,0.034706,17.000000
29,1.866561,0.007834,0.684865,0.048182,102.621094,1.000000,0.188000,5,0.000093,0.000193,0.400000,1.858712,0.278807,0.000000,0.039073,17.000000
30,1.479331,0.000746,0.843830,0.800000,2.000000,1.000000,0.154000,4,0.000078,0.000216,0.400000,1.478721,0.221808,0.000000,0.002929,0.000000
31,6.091123,0.000349,0.916290,0.066667,0.500000,1.000000,0.632000,4,0.000157,0.000221,0.104773,6.090813,0.913622,0.000000,0.000758,0.000000
32,6.964851,0.000182,0.955377,0.000000,0.000000,1.000000,0.698000,5,0.000162,0.000190,0.016046,6.964633,1.044695,0.000000,0.000000,0.000000
33,5.514444,0.000351,0.906397,0.022222,0.500000,1.000000,0.558000,4,0.000115,0.000187,0.100956,5.514131,0.827120,0.000000,0.000831,2.000000
34,5.796769,0.000306,0.938137,0.028571,0.500000,1.000000,0.596000,5,0.000091,0.000196,0.104072,5.796430,0.869464,0.000000,0.000810,1.000000
35,7.869463,0.000276,0.862397,0.000000,0.000000,1.000000,0.784000,2,0.000113,0.000205,0.024126,7.869315,1.180397,0.000000,0.000000,0.000000
36,5.663361,0.000292,0.934222,0.028571,0.500000,1.000000,0.570000,5,0.000135,0.000232,0.104747,5.663037,0.849455,0.000000,0.000747,1.000000
37,7.489038,0.000479,0.891499,0.000000,0.398438,1.000000,0.756000,4,0.000092,0.000194,0.031684,7.488617,1.123293,0.000000,0.000000,0.000000
