epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
0,1.593031,0.002398,0.870254,0.228000,102.000000,1.000000,0.143200,47,0.000526,0.001759,0.035688,1.590762,0.238614,0.000000,0.067540,0.000000
1,6.642061,0.004554,0.915743,0.054000,173.499023,1.000000,0.482400,41,0.000801,0.001736,0.038530,6.638278,0.995742,0.000000,0.017555,0.000000
2,2.529371,0.002987,0.888099,0.180000,134.999023,1.000000,0.229200,48,0.000480,0.001854,0.024560,2.526476,0.378971,0.000000,0.052743,0.000000
3,0.370130,0.001586,0.851506,0.288000,76.999023,1.000000,0.023600,49,0.000195,0.001673,0.098214,0.368564,0.055285,0.000000,0.072863,0.000000
4,7.727514,0.005259,0.918546,0.006000,176.497070,1.000000,0.578800,36,0.000691,0.001663,0.033507,7.723691,1.158554,0.000000,0.002110,0.000000
5,6.535412,0.004250,0.901109,0.072000,152.999023,1.000000,0.446000,39,0.000678,0.001727,0.041986,6.532067,0.979810,0.000000,0.023099,0.000000
6,6.952114,0.004705,0.904427,0.042000,165.498047,1.000000,0.498800,38,0.000626,0.001880,0.037506,6.948507,1.042276,0.000000,0.014505,0.000000
7,7.422372,0.004951,0.893040,0.024000,145.999023,1.000000,0.538800,32,0.000594,0.001800,0.035344,7.419169,1.112875,0.000000,0.008527,0.000000
8,2.293484,0.002525,0.863622,0.192000,97.999023,1.000000,0.209800,42,0.000505,0.001649,0.026740,2.291340,0.343701,0.000000,0.055976,0.000000
9,2.540567,0.002894,0.872854,0.180000,110.328125,1.000000,0.233000,44,0.000501,0.001686,0.024577,2.538002,0.380700,0.000000,0.061038,0.000000
10,1.942411,0.002045,0.858499,0.210000,89.483398,1.000000,0.177800,48,0.000442,0.001609,0.030650,1.940432,0.291065,0.000000,0.058401,0.000000
11,5.824025,0.003176,0.888560,0.096000,132.303711,1.000000,0.398800,47,0.000679,0.010200,0.045552,5.821013,0.873152,0.000000,0.030538,0.000000
12,0.239586,0.001462,0.844648,0.294000,73.500000,1.000000,0.010600,50,0.000142,0.002870,0.140000,0.238116,0.035717,0.000000,0.072837,0.000000
13,4.383145,0.002604,0.888241,0.084000,101.083008,1.000000,0.411000,46,0.000652,0.001653,0.012534,4.380683,0.657102,0.000000,0.028116,0.000000
14,1.905784,0.001976,0.872391,0.210000,87.781250,1.000000,0.173000,46,0.000534,0.001659,0.030644,1.903950,0.285592,0.000000,0.061994,0.000000
15,4.383462,0.002671,0.913530,0.090000,94.862305,1.000000,0.403600,40,0.000685,0.001674,0.013166,4.381297,0.657195,0.000000,0.032397,0.000000
16,6.136733,0.002519,0.929608,0.084000,85.312500,1.000000,0.419200,41,0.000708,0.001714,0.043734,6.134639,0.920196,0.000000,0.027448,0.000000
17,7.547285,0.003401,1.009757,0.012000,76.066406,1.000000,0.552600,27,0.000609,0.001757,0.034222,7.545402,1.131810,0.000000,0.004324,0.000000
18,4.307871,0.003381,0.995252,0.090000,90.238281,1.000000,0.404200,27,0.000617,0.001993,0.013233,4.306017,0.645903,0.000000,0.035628,0.000000
19,6.088707,0.003149,0.969597,0.090000,95.334961,1.000000,0.416200,31,0.000614,0.001901,0.044173,6.086723,0.913008,0.000000,0.028284,0.000000
