epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
0,1.372204,0.000725,0.871949,0.766667,11.500000,1.000000,0.140333,29,0.000325,0.001132,0.060485,1.371488,0.205723,0.000000,0.019354,0.000000
1,5.207643,0.000596,0.902268,0.035417,5.500000,1.000000,0.380333,26,0.000396,0.000903,0.061969,5.207099,0.781065,0.000000,0.009956,38.000000
2,6.512383,0.000517,0.921084,0.019537,2.500000,1.000000,0.494000,26,0.000445,0.001024,0.049683,6.511903,0.976786,0.000000,0.004950,13.000000
3,6.543973,0.000570,0.901100,0.019524,2.500000,1.000000,0.513667,21,0.000436,0.000996,0.046506,6.543541,0.981531,0.000000,0.005122,8.000000
4,0.196918,0.000599,0.847208,0.131353,14.500000,1.000000,0.019667,30,0.000148,0.001004,0.179505,0.196310,0.029446,0.000000,0.017819,44.000000
5,4.651889,0.000645,0.888384,0.058215,7.500000,1.000000,0.311000,26,0.000375,0.000903,0.071271,4.651307,0.697696,0.000000,0.012499,30.000000
6,4.108385,0.000667,0.878929,0.033095,4.500000,1.000000,0.415333,21,0.000480,0.001004,0.021924,4.107889,0.616183,0.000000,0.008937,19.000000
7,5.780373,0.000568,0.905822,0.032540,3.999023,1.000000,0.430000,26,0.000448,0.000973,0.054646,5.779851,0.866978,0.000000,0.007355,15.000000
8,2.314123,0.000649,0.877132,0.076053,9.667969,1.000000,0.234667,29,0.000307,0.001013,0.040881,2.313477,0.347022,0.000000,0.014205,29.000000
9,4.557927,0.000706,0.873614,0.066759,9.175781,1.000000,0.311000,28,0.000435,0.000940,0.071343,4.557246,0.683587,0.000000,0.012988,22.000000
10,4.592110,0.000866,0.870971,0.064048,11.792969,1.000000,0.310667,26,0.000394,0.000985,0.073447,4.591338,0.688701,0.000000,0.012610,25.000000
11,4.895615,0.000804,0.893059,0.054894,10.217773,1.000000,0.351333,25,0.000400,0.000994,0.065579,4.894921,0.734238,0.000000,0.010775,23.000000
12,0.771568,0.000660,0.849892,0.108845,13.664062,1.000000,0.076667,29,0.000254,0.000952,0.085173,0.770918,0.115638,0.000000,0.017922,47.000000
13,5.537876,0.000779,0.896399,0.044034,9.125000,1.000000,0.410667,26,0.000470,0.000880,0.057426,5.537173,0.830576,0.000000,0.008762,17.000000
14,5.876149,0.000655,0.939439,0.039323,5.722656,1.000000,0.444000,22,0.000465,0.001045,0.054421,5.875638,0.881346,0.000000,0.007215,12.000000
15,4.005405,0.000696,0.915551,0.082447,9.832031,1.000000,0.243667,26,0.000390,0.000961,0.084770,4.004782,0.600717,0.000000,0.014680,27.000000
16,4.830961,0.000670,0.936971,0.061852,7.046875,1.000000,0.338667,23,0.000398,0.000975,0.066224,4.830423,0.724563,0.000000,0.011015,16.000000
17,4.391463,0.000753,0.920387,0.081575,13.113281,1.000000,0.283333,25,0.000330,0.000966,0.077475,4.390814,0.658622,0.000000,0.014274,23.000000
18,3.377966,0.000700,0.934420,0.060887,7.175781,1.000000,0.343333,24,0.000496,0.001001,0.027344,3.377381,0.506607,0.000000,0.010971,17.000000
19,6.581649,0.000658,1.008027,0.016918,3.058594,1.000000,0.514667,20,0.000568,0.000968,0.047281,6.581178,0.987177,0.000000,0.004093,8.000000
20,6.910500,0.000802,1.036719,0.009259,10.738281,1.000000,0.555667,17,0.000505,0.000949,0.043650,6.910010,1.036502,0.000000,0.002070,3.000000
21,2.090476,0.000848,0.930348,0.105720,21.531250,1.000000,0.215667,24,0.000433,0.000995,0.043908,2.089780,0.313467,0.000000,0.018253,27.000000
22,5.227673,0.000878,1.015313,0.009975,18.894531,1.000000,0.523667,18,0.000550,0.000961,0.011336,5.227112,0.784067,0.000000,0.004009,7.000000
23,4.154828,0.000800,0.912927,0.136010,24.957031,1.000000,0.269000,26,0.000360,0.001010,0.079026,4.154114,0.623117,0.000000,0.016060,28.000000
