epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
0,0.638201,0.000923,0.841190,0.900000,4.500000,1.000000,0.064000,10,0.000140,0.000672,0.300000,0.637265,0.095590,0.000000,0.009118,0.000000
1,7.495443,0.000364,0.907181,0.000000,0.000000,1.000000,0.682000,6,0.000283,0.000395,0.049350,7.495188,1.124278,0.000000,0.000000,0.000000
2,6.761695,0.000338,0.932415,0.011111,0.500000,1.000000,0.592000,9,0.000252,0.000449,0.063916,6.761356,1.014203,0.000000,0.000953,2.000000
3,0.624592,0.000591,0.840904,0.111039,4.500000,1.000000,0.063000,10,0.000124,0.000417,0.300000,0.623990,0.093598,0.000000,0.005815,15.000000
4,3.767698,0.000519,0.889056,0.037976,2.000000,1.000000,0.386000,8,0.000185,0.000380,0.081942,3.767258,0.565089,0.000000,0.003146,10.000000
5,1.859238,0.000535,0.883253,0.077778,3.500000,1.000000,0.184000,10,0.000168,0.000362,0.152778,1.858685,0.278803,0.000000,0.004786,15.000000
6,6.167177,0.000501,0.916209,0.025397,2.007812,1.000000,0.525000,10,0.000242,0.000382,0.081933,6.166646,0.924997,0.000000,0.001588,3.000000
7,7.409115,0.000311,0.917261,0.000000,0.359375,1.000000,0.662000,8,0.000223,0.000376,0.049314,7.408829,1.111324,0.000000,0.000000,0.000000
8,1.763325,0.000542,0.877362,0.092143,3.500000,1.000000,0.180000,10,0.000189,0.000393,0.152894,1.762766,0.264415,0.000000,0.004876,10.000000
9,7.359687,0.000479,0.883756,0.000000,2.175781,1.000000,0.660000,10,0.000217,0.000386,0.050791,7.359171,1.103876,0.000000,0.000000,0.000000
10,6.588656,0.000454,0.932164,0.016667,0.859375,1.000000,0.598000,6,0.000202,0.000412,0.061484,6.588350,0.988253,0.000000,0.000956,1.000000
11,1.173468,0.000677,0.859104,0.107024,4.000000,1.000000,0.120000,8,0.000147,0.000392,0.200866,1.172913,0.175937,0.000000,0.005314,12.000000
12,5.502275,0.000590,0.887511,0.041978,2.445312,1.000000,0.465000,8,0.000197,0.000359,0.094022,5.501774,0.825266,0.000000,0.002390,5.000000
13,6.125619,0.000506,1.003146,0.021978,1.292969,1.000000,0.534000,6,0.000185,0.000381,0.077601,6.125285,0.918793,0.000000,0.001557,4.000000
14,0.570172,0.000595,0.854552,0.139567,4.500000,1.000000,0.060000,10,0.000120,0.000351,0.300000,0.569566,0.085435,0.000000,0.005764,14.000000
15,3.167819,0.000644,0.958270,0.058532,2.500000,1.000000,0.315000,7,0.000185,0.000375,0.100030,3.167346,0.475102,0.000000,0.003804,10.000000
16,0.699057,0.000727,0.892273,0.115242,8.113281,1.000000,0.070000,9,0.000081,0.000377,0.300000,0.698391,0.104759,0.000000,0.006494,16.000000
17,4.905422,0.000595,0.954266,0.018182,4.906250,1.000000,0.493000,7,0.000184,0.000369,0.050426,4.904974,0.735746,0.000000,0.002366,4.000000
18,1.937281,0.000633,0.888750,0.118162,8.113281,1.000000,0.100000,10,0.000088,0.000358,0.300000,1.936637,0.290496,0.000000,0.006153,17.000000
19,3.093799,0.000685,0.952412,0.051171,6.996094,1.000000,0.315000,8,0.000190,0.000355,0.100412,3.093230,0.463984,0.000000,0.004332,12.000000
20,0.582415,0.000821,0.778100,0.098409,19.910156,1.000000,0.060000,10,0.000084,0.000374,0.300000,0.581583,0.087237,0.000000,0.008096,20.000000
21,4.363288,0.000781,0.892230,0.055043,15.855469,1.000000,0.360000,9,0.000183,0.000352,0.127511,4.362563,0.654384,0.000000,0.006076,11.000000
22,3.741537,0.000906,0.945101,0.026667,19.332031,1.000000,0.373000,9,0.000193,0.000378,0.081776,3.740696,0.561104,0.000000,0.006670,15.000000
23,4.283126,0.001097,0.862044,0.026250,32.550781,1.000000,0.436000,10,0.000207,0.000393,0.065864,4.282000,0.642300,0.000000,0.004100,8.000000
24,5.365683,0.001130,0.880147,0.018333,25.101562,1.000000,0.466000,10,0.000233,0.000388,0.092087,5.364526,0.804679,0.000000,0.008003,13.000000
25,3.696463,0.003487,0.862034,0.031111,83.054688,1.000000,0.366000,10,0.000199,0.000363,0.081787,3.692950,0.553943,0.000000,0.006441,13.000000
26,5.430846,0.009139,0.874920,0.015556,162.488281,1.000000,0.469000,10,0.000180,0.000374,0.090797,5.421679,0.813252,0.000000,0.008423,14.000000
27,4.994266,0.015654,0.866783,0.020556,312.015625,1.000000,0.403000,10,0.000164,0.000433,0.113624,4.978582,0.746787,0.000000,0.076460,19.000000
28,6.819575,0.052689,0.864277,0.005000,1186.890625,1.000000,0.595000,10,0.000227,0.000415,0.066343,6.766849,1.015027,0.000000,0.004085,5.000000
29,2.144378,0.269727,0.850065,0.037698,3138.835938,1.000000,0.190000,10,0.000215,0.000609,0.153012,1.874631,0.281195,0.000000,0.579550,32.000000
30,1.893375,0.000646,0.885241,0.700000,3.500000,1.000000,0.195000,10,0.000169,0.000532,0.152770,1.892710,0.283907,0.000000,0.005893,0.000000
31,5.282347,0.000385,0.924467,0.045098,1.500000,1.000000,0.448000,10,0.000180,0.000400,0.098736,5.281935,0.792290,0.000000,0.002167,8.000000
32,3.720320,0.000506,0.894256,0.085397,2.999023,1.000000,0.285000,10,0.000200,0.000379,0.153418,3.719794,0.557969,0.000000,0.004204,9.000000
33,4.989889,0.000509,0.873974,0.020000,1.000000,1.000000,0.507000,6,0.000203,0.000383,0.050480,4.989553,0.748433,0.000000,0.001743,4.000000
34,1.236219,0.000637,0.856434,0.097772,4.000000,1.000000,0.126000,9,0.000130,0.000391,0.200786,1.235632,0.185345,0.000000,0.005501,14.000000
35,3.667552,0.000520,0.894883,0.067222,3.000000,1.000000,0.291000,10,0.000165,0.000408,0.148128,3.667012,0.550052,0.000000,0.004366,12.000000
36,0.636934,0.000589,0.840904,0.099200,4.500000,1.000000,0.063000,10,0.000090,0.000371,0.300000,0.636335,0.095450,0.000000,0.005737,18.000000
37,7.497187,0.000394,0.907679,0.000000,0.714844,1.000000,0.668000,9,0.000222,0.000374,0.049371,7.496795,1.124519,0.000000,0.000000,0.000000
38,6.059125,0.000434,0.913920,0.023611,1.000000,1.000000,0.537000,7,0.000217,0.000397,0.075406,6.058790,0.908818,0.000000,0.001637,4.000000
39,6.458980,0.000644,0.872090,0.028571,3.074219,1.000000,0.560000,9,0.000183,0.000414,0.077181,6.458369,0.968755,0.000000,0.001611,2.000000
40,5.598689,0.000606,0.899532,0.043452,2.671875,1.000000,0.482000,8,0.000194,0.000387,0.092637,5.598176,0.839726,0.000000,0.002298,4.000000
41,4.222497,0.000577,0.900954,0.065357,2.855469,1.000000,0.351000,9,0.000180,0.000383,0.127350,4.221955,0.633293,0.000000,0.003911,7.000000
42,5.616041,0.000506,0.935639,0.034488,1.796875,1.000000,0.475000,8,0.000210,0.000403,0.092150,5.615607,0.842341,0.000000,0.002366,5.000000
43,7.257328,0.000336,0.967214,0.000000,0.292969,1.000000,0.645000,7,0.000187,0.000397,0.053554,7.257056,1.088558,0.000000,0.000000,0.000000
44,4.892172,0.000537,0.903939,0.045833,1.714844,1.000000,0.501000,8,0.000238,0.000441,0.050483,4.891711,0.733757,0.000000,0.001845,2.000000
45,5.239287,0.000727,0.954343,0.045599,2.000000,1.000000,0.418000,5,0.000212,0.000423,0.112442,5.238898,0.785835,0.000000,0.003075,7.000000
46,6.782607,0.000387,0.937466,0.025000,0.500000,1.000000,0.596000,6,0.000190,0.000449,0.065243,6.782341,1.017351,0.000000,0.000856,1.000000
47,1.247960,0.000556,0.868169,0.137980,4.000000,1.000000,0.125000,10,0.000147,0.000453,0.200966,1.247390,0.187109,0.000000,0.005211,11.000000
48,3.786719,0.000780,0.933691,0.048258,5.925781,1.000000,0.385000,8,0.000185,0.000370,0.082106,3.786070,0.567911,0.000000,0.004791,7.000000
49,3.839416,0.000612,0.932933,0.040833,5.617188,1.000000,0.391000,8,0.000197,0.000374,0.081813,3.838901,0.575835,0.000000,0.003943,9.000000
50,5.634111,0.000457,0.918858,0.052778,2.156250,1.000000,0.498000,10,0.000193,0.000385,0.086991,5.633625,0.845044,0.000000,0.002258,4.000000
51,3.074639,0.000647,0.886472,0.059081,8.691406,1.000000,0.316000,10,0.000167,0.000396,0.100653,3.073971,0.461096,0.000000,0.005021,10.000000
52,4.546588,0.000411,0.925720,0.035470,1.500000,1.000000,0.456000,9,0.000170,0.000382,0.065835,4.546190,0.681928,0.000000,0.002420,6.000000
53,4.817611,0.000511,0.919581,0.016250,4.835938,1.000000,0.491000,9,0.000152,0.000375,0.050264,4.817117,0.722567,0.000000,0.002947,6.000000
54,1.943314,0.000928,0.858361,0.079921,27.347656,1.000000,0.200000,10,0.000122,0.000378,0.152889,1.942369,0.291355,0.000000,0.007402,14.000000
55,6.732672,0.000560,0.963835,0.011111,9.285156,1.000000,0.594000,9,0.000237,0.000349,0.060895,6.732133,1.009820,0.000000,0.001062,2.000000
56,1.326198,0.001263,0.861630,0.068981,37.289062,1.000000,0.133000,10,0.000104,0.000371,0.200064,1.324922,0.198738,0.000000,0.012277,23.000000
57,2.464926,0.001166,0.868485,0.053660,33.609375,1.000000,0.247000,10,0.000141,0.000353,0.122613,2.463741,0.369561,0.000000,0.009956,18.000000
58,3.061892,0.002998,0.948644,0.049567,70.140625,1.000000,0.227000,9,0.000157,0.000359,0.182666,3.059176,0.458876,0.000000,0.023807,24.000000
59,3.781045,0.011122,0.957693,0.037052,210.781250,1.000000,0.289000,9,0.000166,0.000399,0.154259,3.771015,0.565652,0.000000,0.038895,23.000000
60,2.342949,0.000530,0.892941,0.600000,3.000000,1.000000,0.239000,10,0.000104,0.000383,0.123008,2.342399,0.351360,0.000000,0.004522,0.000000
61,1.135321,0.000554,0.870783,0.098529,4.000000,1.000000,0.115000,10,0.000122,0.000376,0.200009,1.134754,0.170213,0.000000,0.005210,24.000000
62,1.294383,0.000624,0.857952,0.077647,4.000000,1.000000,0.129000,9,0.000126,0.000429,0.200368,1.293808,0.194071,0.000000,0.005366,24.000000
63,1.736846,0.000544,0.881855,0.064662,3.499023,1.000000,0.177000,10,0.000121,0.000349,0.153524,1.736286,0.260443,0.000000,0.004910,20.000000
64,6.913703,0.000371,0.908644,0.012500,0.500000,1.000000,0.619000,7,0.000246,0.000372,0.062137,6.913407,1.037011,0.000000,0.000846,2.000000
65,0.630555,0.000596,0.838810,0.100972,4.500000,1.000000,0.062000,10,0.000135,0.000381,0.300000,0.629948,0.094492,0.000000,0.005832,20.000000
66,5.613593,0.000416,0.916744,0.032222,1.500000,1.000000,0.481000,9,0.000214,0.000375,0.092048,5.613189,0.841978,0.000000,0.002291,6.000000
67,5.840237,0.000705,0.857664,0.036111,2.867188,1.000000,0.487000,8,0.000200,0.000356,0.094399,5.839644,0.875947,0.000000,0.002540,6.000000
68,6.606980,0.000346,0.943939,0.011111,0.500000,1.000000,0.586000,8,0.000177,0.000354,0.064990,6.606667,0.991000,0.000000,0.000848,2.000000
69,3.685531,0.000527,0.875493,0.050397,2.714844,1.000000,0.376000,10,0.000213,0.000418,0.082285,3.684978,0.552747,0.000000,0.003310,7.000000
70,5.295421,0.000418,0.899094,0.009091,0.855469,1.000000,0.546000,7,0.000228,0.000369,0.033853,5.295095,0.794264,0.000000,0.000980,2.000000
